保險其他營業成本,保險服務結果,停業單位損益,公司代號,公司名稱,其他收益及費損淨額,其他營業結果,其他綜合損益,其他綜合損益（淨額）,其他綜合損益（稅後淨額）,其他綜合損益（稅後）,利息以外淨損益,利息以外淨收益,利息淨收益,原始認列生物資產及農產品之利益（損失）,合併前非屬共同控制股權損益,合併前非屬共同控制股權綜合損益淨額,呆帳費用、承諾及保證責任準備提存,基本每股盈餘,基本每股盈餘（元）,季別,已實現銷貨（損）益,市場,年度,所得稅費用（利益）,所得稅（費用）利益,支出,支出及費用,收入,收益,未實現銷貨（損）益,本期其他綜合損益（稅後淨額）,本期淨利（淨損）,本期稅後淨利（淨損）,本期綜合損益總額,本期綜合損益總額（稅後）,淨利（損）歸屬於共同控制下前手權益,淨利（損）歸屬於母公司業主,淨利（損）歸屬於非控制權益,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於非控制權益,淨收益,營業利益,營業利益（損失）,營業外損益,營業外收入及支出,營業成本,營業收入,營業毛利（毛損）,營業毛利（毛損）淨額,營業費用,生物資產當期公允價值減出售成本之變動利益（損失）,稅前淨利（淨損）,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於非控制權益,繼續營業單位本期淨利（淨損）,繼續營業單位本期稅後淨利（淨損）,繼續營業單位本期純益（純損）,繼續營業單位稅前損益,繼續營業單位稅前淨利（淨損）,繼續營業單位稅前純益（純損）,財務結果
,,,3714,富采,835,,,459895,,,,,,,,,,,-0.20,1,,上市,115,18834,,,,,,,,-137955,,321940,,,,,,-149358,11403,,,-306588,,187467,4661155,5245484,584329,584329,891752,,-119121,,281636,40304,-137955,,,,,,
,,,3715,定穎投控,,,,118855,,,,,,,,,,,-0.74,1,,上市,115,-163195,,,,,,,,-252911,,-134056,,,,,,-209412,-43499,,,130383,,-546489,4723793,5631562,907769,907769,777386,,-416106,,-107071,-26985,-252911,,,,,,
,,,3716,中化控股,,,,13023,,,,,,,,,,,1.57,1,,上市,115,48842,,,,,,,,192989,,206012,,,,,,195893,-2904,,,207486,,34345,1322637,2228857,906220,906220,698734,,241831,,208916,-2904,192989,,,,,,
,,,3717,聯嘉投控,,,,29523,,,,,,,,,,,0.47,1,,上市,115,10292,,,,,,,,98306,,127829,,,,,,98315,-9,,,106263,,2335,1530732,1850293,319561,319561,213298,,108598,,127838,-9,98306,,,,,,
,,,4104,佳醫,,,,32342,,,,,,,,,,,1.12,1,17396,上市,115,57430,,,,,,20155,,236506,,268848,,,,,,205180,31326,,,180402,,113534,1843672,2342958,499286,496527,316125,,293936,224838,,44010,236506,,,,,,
,,,4106,雃博,,,,4393,,,,,,,,,,,0.46,1,,上市,115,15302,,,,,,,,46423,,50816,,,,,,46423,0,,,58188,,3537,294746,583212,288466,288466,230278,,61725,,50816,0,46423,,,,,,
,,,4108,懷特,,,,-24790,,,,,,,,,,,-0.08,1,,上市,115,0,,,,,,,,-27091,,-51881,,,,,,-15518,-11573,,,-33192,,6101,22312,34519,12207,12207,45399,,-27091,,-36732,-15149,-27091,,,,,,
,,,4119,旭富,,,,-3969,,,,,,,,,,,0.17,1,,上市,115,8480,,,,,,,,20110,,16141,,,,,,20110,,,,33151,,-4561,293473,375798,82325,82325,49174,,28590,,16141,,20110,,,,,,
,,,4133,亞諾法,,,,115,,,,,,,,,,,0.28,1,,上市,115,2273,,,,,,,,16666,,16781,,,,,,16666,,,,10270,,8669,41756,87906,46150,46150,35880,,18939,,16781,,16666,,,,,,
,,,4137,麗豐-KY,,,,183487,,,,,,,,,,,1.41,1,,上市,115,124756,,,,,,,,116316,,299803,,,,,,116316,,,,142602,,98470,186859,918059,731200,731200,588598,,241072,,299803,,116316,,,,,,
,,,4142,國光生,,,,-3794,,,,,,,,,,,-0.44,1,,上市,115,0,,,,,,,,-200467,,-204261,,,,,,-185545,-14922,,,-199219,,-1248,156874,82316,-74558,-74558,124661,,-200467,,-188718,-15543,-200467,,,,,,
,,,4148,全宇生技-KY,,,,68601,,,,,,,,,,,0.08,1,,上市,115,21270,,,,,,,,14708,,83309,,,,,,5266,9442,,,26408,,9570,380487,527663,147176,147176,120768,,35978,,59145,24164,14708,,,,,,
,,,4155,訊映,,,,-4468,,,,,,,,,,,0.39,1,,上市,115,11183,,,,,,,,63570,,59102,,,,,,55352,8218,,,60100,,14653,261136,383779,122643,122643,62543,,74753,,52191,6911,63570,,,,,,
,,,4164,承業醫,,,,6633,,,,,,,,,,,0.13,1,,上市,115,15027,,,,,,,,36246,,42879,,,,,,26195,10051,,,77158,,-25885,892080,1160484,268404,268404,191246,,51273,,32747,10132,36246,,,,,,
,,,4169,泰宗,,,,-38,,,,,,,,,,,-0.45,1,,上市,115,125,,,,,,,,-26340,,-26378,,,,,,-26340,,,,-27821,,1606,95699,172891,77192,77192,105013,,-26215,,-26378,,-26340,,,,,,
,,,4178,永笙-KY,,,,37186,,,,,,,,,,,-0.19,1,,上市,115,59,,,,,,,,-36383,,803,,,,,,-36383,,,,-56069,,19745,63503,87809,24306,24306,80375,,-36324,,803,,-36383,,,,,,
,,,4190,佐登-KY,735,,,39618,,,,,,,,,,,-0.26,1,,上市,115,14477,,,,,,,,-15595,,24023,,,,,,-15595,,,,-2980,,1862,189014,547291,358277,358277,361992,,-1118,,24023,,-15595,,,,,,
,,,4195,基米-創,,,,274,,,,,,,,,,,-0.54,1,,上市,115,0,,,,,,,,-47793,,-47519,,,,,,-39071,-8722,,,-30977,,-16816,107387,151793,44406,44406,75383,,-47793,,-38797,-8722,-47793,,,,,,
,,,4306,炎洲,,,,174035,,,,,,,,,,,0.24,1,,上市,115,119003,,,,,,,,183188,,357223,,,,,,155400,27788,,,165625,,136566,2709932,3266440,556508,556508,390883,,302191,,318218,39005,183188,,,,,,
,,,4414,如興,,,,74619,,,,,,,,,,,-1.20,1,,上市,115,11772,,,,,,,,-312182,,-237563,,,,,,-317664,5482,,,-80486,,-219924,2787223,3299887,512664,512664,593150,,-300410,,-244527,6964,-312182,,,,,,
,,,4426,利勤,,,,5880,,,,,,,,,,,-0.28,1,,上市,115,13756,,,,,,,,-48904,,-43024,,,,,,-48892,-12,,,-48309,,13161,221163,217210,-3953,-3953,44356,,-35148,,-43012,-12,-48904,,,,,,
,,,4438,廣越,,,,158345,,,,,,,,,,,-0.04,1,,上市,115,-7386,,,,,,,,56484,,214829,,,,,,-4994,61478,,,-88891,,137989,2445802,2776631,330829,330829,419720,,49098,,125893,88936,56484,,,,,,
,,,4439,冠星-KY,,,,79061,,,,,,,,,,,2.59,1,,上市,115,21935,,,,,,,,98717,,177778,,,,,,98717,,,,137515,,-16863,1461939,1813173,351234,351234,213719,,120652,,177778,,98717,,,,,,
,,,4440,宜新實業,,,,-603,,,,,,,,,,,0.51,1,,上市,115,7599,,,,,,,,34192,,33589,,,,,,,,,,41087,,704,243686,294726,51040,51040,9953,,41791,,,,34192,,,,,,
,,,4441,振大環球,,,,37634,,,,,,,,,,,4.81,1,,上市,115,85242,,,,,,,,328751,,366385,,,,,,328225,526,,,331588,,82405,1411355,1889968,478613,478613,147025,,413993,,365705,680,328751,,,,,,
,,,4526,東台,,,,144518,,,,,,,,,,,-0.65,1,124,上市,115,-612,,,,,,0,,-166422,,-21904,,,,,,-162552,-3870,,,-172168,,5134,945524,1075681,130157,130281,302449,,-167034,,-17913,-3991,-166422,,,,,,
,,,4532,瑞智,,,,409441,,,,,,,,,,,0.48,1,,上市,115,131699,,,,,,,,252764,,662205,,,,,,231451,21313,,,354579,,29884,5181312,6030902,849590,849590,495011,,384463,,607150,55055,252764,,,,,,
,,,4536,拓凱,,,,130290,,,,,,,,,,,3.61,1,,上市,115,83458,,,,,,,,365489,,495779,,,,,,327949,37540,,,396418,,52529,1522061,2316961,794900,794900,398482,,448947,,444504,51275,365489,,,,,,
,,,4540,全球傳動,,,,8699,,,,,,,,,,,-0.19,1,,上市,115,28327,,,,,,,,-21897,,-13198,,,,,,-21897,,,,-42333,,48763,678387,788261,109874,109874,152207,,6430,,-13198,,-21897,,,,,,
,,,4545,銘鈺,,,,16999,,,,,,,,,,,0.21,1,,上市,115,1385,,,,,,,,16264,,33263,,,,,,16264,,,,2952,,14697,447818,528259,80441,80441,77489,,17649,,33263,,16264,,,,,,
,,,4551,智伸科,,,,171553,,,,,,,,,,,2.70,1,,上市,115,83249,,,,,,,,310536,,482089,,,,,,310536,,,,346991,,46794,1738421,2271946,533525,533525,186534,,393785,,482089,,310536,,,,,,
,,,4552,力達-KY,,,,228726,,,,,,,,,,,0.12,1,,上市,115,10189,,,,,,,,13383,,242109,,,,,,13383,,,,30075,,-6503,608516,739573,131057,131057,100982,,23572,,242109,,13383,,,,,,
,,,4555,氣立,,,,65862,,,,,,,,,,,0.04,1,,上市,115,2102,,,,,,,,5496,,71358,,,,,,2539,2957,,,8347,,-749,283636,405963,122327,122327,113980,,7598,,65098,6260,5496,,,,,,
,,,4557,永新-KY,,,,69686,,,,,,,,,,,0.11,1,,上市,115,7135,,,,,,,,-5684,,64002,,,,,,5153,-10837,,,13627,,-12176,562470,730462,167992,167992,154365,,1451,,67251,-3249,-5684,,,,,,
,,,4560,強信-KY,,,,57927,,,,,,,,,,,0.76,1,,上市,115,19204,,,,,,,,51854,,109781,,,,,,51854,,,,74138,,-3080,288270,452015,163745,163745,89607,,71058,,109781,,51854,,,,,,
,,,4562,穎漢,,,,5333,,,,,,,,,,,0.11,1,,上市,115,1036,,,,,,,,9598,,14931,,,,,,9545,53,,,-11926,,22560,104930,176927,71997,71997,83923,,10634,,15113,-182,9598,,,,,,
,,,4564,元翎,,,,305,,,,,,,,,,,-0.30,1,,上市,115,536,,,,,,,,-68787,,-68482,,,,,,-68787,,,,-76087,,7836,235161,193642,-41519,-41519,34568,,-68251,,-68482,,-68787,,,,,,
,,,4566,時碩工業,,,,47419,,,,,,,,,,,0.37,1,,上市,115,22696,,,,,,,,42792,,90211,,,,,,40409,2383,,,38413,,27075,1058094,1354549,296455,296455,258042,,65488,,88023,2188,42792,,,,,,
,,,4569,六方科-KY,,,,-50553,,,,,,,,,,,3.22,1,,上市,115,0,,,,,,,,97767,,47214,,,,,,97775,-8,,,83034,,14733,358997,499360,140363,140363,57329,,97767,,47269,-55,97767,,,,,,
,,,4571,鈞興-KY,,,,85352,,,,,,,,,,,2.41,1,,上市,115,21734,,,,,,,,124942,,210294,,,,,,124942,,,,148711,,-2035,513507,783926,270419,270419,121708,,146676,,210294,,124942,,,,,,
,,,4572,駐龍,,,,,,,,,,,,,,,0.92,1,,上市,115,9161,,,,,,,,36960,,36960,,,,,,36960,,,,37264,,8857,121782,182818,61036,61036,23772,,46121,,36960,,36960,,,,,,
,,,4576,大銀微系統,,,,24165,,,,,,,,,,,0.96,1,,上市,115,25448,,,,,,,,130888,,155053,,,,,,115509,15379,,,142385,,13951,521466,855045,333579,333579,191194,,156336,,130982,24071,130888,,,,,,
,,,4581,光隆精密-KY,,,,29972,,,,,,,,,,,0.88,1,,上市,115,9452,,,,,,,,29871,,59843,,,,,,29877,-6,,,46646,,-7323,186458,279274,92816,92816,46170,,39323,,59817,26,29871,,,,,,
,,,4582,聚恆-創,,,,,,,,,,,,,,,0.53,1,3063,上市,115,8800,,,,,,1477,,35394,,35394,,,,,,35485,-91,,,30986,,13208,156513,242286,85773,87359,56373,,44194,,35485,-91,35394,,,,,,
,,,4583,台灣精銳,,,,,,,,,,,,,,,3.56,1,,上市,115,66480,,,,,,,,285417,,285417,,,,,,285417,,,,304859,,47038,402330,858339,456009,456009,151150,,351897,,285417,,285417,,,,,,
,,,4585,達明,,,,30601,,,,,,,,,,,0.65,1,,上市,115,8726,,,,,,,,67774,,98375,,,,,,67774,,,,26129,,50371,242279,483436,241157,241157,215028,,76500,,98375,,67774,,,,,,
,,,4588,玖鼎電力,,,,,,,,,,,,,,,0.63,1,,上市,115,6735,,,,,,,,26943,,26943,,,,,,,,,,38565,,-4887,148722,219356,70634,70634,32069,,33678,,,,26943,,,,,,
,,,4590,富田-創,,,,14,,,,,,,,,,,1.21,1,,上市,115,16211,,,,,,,,64918,,64932,,,,,,,,,,-23964,,105093,186802,267545,80743,80743,104707,,81129,,,,64918,,,,,,
,,,4720,德淵,,,,24348,,,,,,,,,,,0.20,1,,上市,115,13722,,,,,,-207,,23626,,47974,,,,,,22832,794,,,34605,,2743,734378,943906,209528,209735,175130,,37348,,45534,2440,23626,,,,,,
,,,4722,國精化,,,,15033,,,,,,,,,,,0.22,1,,上市,115,11429,,,,,,,,22217,,37250,,,,,,22217,,,,27621,,6025,763744,889642,125898,125898,98277,,33646,,37250,,22217,,,,,,
,,,4736,泰博,,,,14439,,,,,,,,,,,2.99,1,,上市,115,69184,,,,,,,,293794,,308233,,,,,,284846,8948,,,272939,,90039,542576,1074466,531890,531890,258951,,362978,,297791,10442,293794,,,,,,
,,,4737,華廣,,,,28439,,,,,,,,,,,-1.09,1,,上市,115,-21625,,,,,,,,-79266,,-50827,,,,,,-79924,658,,,-88509,,-12382,283009,405264,122255,122255,210764,,-100891,,-51719,892,-79266,,,,,,
,,,4739,康普,,,,-4479,,,,,,,,,,,1.51,1,,上市,115,61391,,,,,,,,222536,,218057,,,,,,186025,36511,,,313521,,-29594,1945740,2370728,424988,424988,111467,,283927,,200228,17829,222536,,,,,,
,,,4746,台耀,,,,-869,,,,,,,,,,,0.16,1,,上市,115,35332,,,,,,,,14965,,14096,,,,,,18755,-3790,,,150781,,-100484,606662,1064006,457344,457344,306563,,50297,,18000,-3904,14965,,,,,,
,,,4755,三福化,,,,243716,,,,,,,,,,,1.01,1,,上市,115,35164,,,,,,,,89881,,333597,,,,,,101591,-11710,,,108479,,16566,889062,1140680,251618,251618,143139,,125045,,345307,-11710,89881,,,,,,
,,,4763,材料*-KY,,,,569281,,,,,,,,,,,1.13,1,,上市,115,163292,,,,,,,,1113810,,1683091,,,,,,1114887,-1077,,,1344230,,-67128,1204515,2711414,1506899,1506899,162669,,1277102,,1679129,3962,1113810,,,,,,
,,,4764,雙鍵,0,,,80617,,,,,,,,,,,1.03,1,,上市,115,27069,,,,,,,,88218,,168835,,,,,,88084,134,,,120547,,-5260,604517,822846,218329,218329,97782,,115287,,168706,129,88218,,,,,,
,,,4766,南寶,,,,669247,,,,,,,,,,,6.55,1,,上市,115,294397,,,,,,,,843425,,1512672,,,,,,790102,53323,,,1029134,,108688,3787305,5836439,2049134,2049134,1020000,,1137822,,1433904,78768,843425,,,,,,
,,,4770,上品,,,,126075,,,,,,,,,,,2.52,1,,上市,115,34491,,,,,,,,201626,,327701,,,,,,201626,,,,210485,,25632,688678,1058605,369927,369927,159442,,236117,,327701,,201626,,,,,,
,,,4771,望隼,,,,49304,,,,,,,,,,,3.66,1,,上市,115,69136,,,,,,,,241507,,290811,,,,,,214777,26730,,,298124,,12519,608199,1030727,422528,422528,124404,,310643,,252480,38331,241507,,,,,,
,,,4807,日成-KY,,,,-24718,,,,,,,,,,,1.70,1,,上市,115,25539,,,,,,,,66064,,41346,,,,,,66606,-542,,,87748,,3855,444482,614904,170422,170422,82674,,91603,,44372,-3026,66064,,,,,,
,,,4904,遠傳,322993,,,-14999,,,,,,,,,,,1.03,1,,上市,115,943576,,,,,,,,3774303,,3759304,,,,,,3708354,65949,,,4900562,,-182683,18624435,27804510,9180075,9180075,4602506,,4717879,,3698390,60914,3774303,,,,,,
,,,4906,正文,,,,-307304,,,,,,,,,,,-0.32,1,,上市,115,-12449,,,,,,,,-131144,,-438448,,,,,,-135433,4289,,,-204767,,61174,2790109,3112326,322217,322217,526984,,-143593,,-442848,4400,-131144,,,,,,
,,,4912,聯德控股-KY,,,,132015,,,,,,,,,,,1.35,1,,上市,115,29737,,,,,,,,89768,,221783,,,,,,88059,1709,,,96486,,23019,1392834,1740520,347686,347686,251200,,119505,,218988,2795,89768,,,,,,
,,,4915,致伸,,,,587315,,,,,,,,,,,1.30,1,,上市,115,154766,,,,,,,,600088,,1187403,,,,,,600088,,,,690160,,64694,13387833,15918649,2530816,2530816,1840656,,754854,,1187403,,600088,,,,,,
,,,4916,事欣科,,,,55982,,,,,,,,,,,4.49,1,,上市,115,90227,,,,,,,,550544,,606526,,,,,,555583,-5039,,,73478,,567293,844538,1057619,213081,213081,139603,,640771,,611565,-5039,550544,,,,,,
,,,4919,新唐,,,,95395,,,,,,,,,,,0.02,1,,上市,115,164443,,,,,,,,7134,,102529,,,,,,7134,,,,-111847,,283424,4845639,7987921,3142282,3142282,3254129,,171577,,102529,,7134,,,,,,
,,,4927,泰鼎-KY,,,,-140774,,,,,,,,,,,-3.10,1,,上市,115,,,,,,,,,-825074,,-965848,,,,,,-822592,-2482,,,-734707,,-90367,3103317,2758842,-344475,-344475,390232,,-825074,,-962930,-2918,-825074,,,,,,
,,,4930,燦星網,,,,183648,,,,,,,,,,,-0.50,1,,上市,115,-10719,,,,,,,,-71160,,112488,,,,,,-39720,-31440,,,-84419,,2540,1256150,1399643,143493,143493,227912,,-81879,,45599,66889,-71160,,,,,,
,,,4934,太極,,,,20543,,,,,,,,,,,-0.20,1,,上市,115,37,,,,,,,,-86912,,-66369,,,,,,-45994,-40918,,,-99402,,12527,67079,38401,-28678,-28678,70724,,-86875,,-25451,-40918,-86912,,,,,,
,,,4935,茂林-KY,,,,94085,,,,,,,,,,,0.40,1,,上市,115,5340,,,,,,,,51209,,145294,,,,,,51209,,,,-65719,,122268,931598,1045467,113869,113869,179588,,56549,,145294,,51209,,,,,,
,,,4938,和碩,,,,4236685,,,,,,,,,,,0.58,1,,上市,115,605203,,,,,,,,2859655,,7096340,,,,,,1561454,1298201,,,2829288,,635570,233303921,244105400,10801479,10801479,7972191,,3464858,,5636387,1459953,2859655,,,,,,
,,,4942,嘉彰,,,,239871,,,,,,,,,,,0.52,1,,上市,115,18331,,,,,,,,73362,,313233,,,,,,73569,-207,,,75051,,16642,1076128,1341341,265213,265213,190162,,91693,,313440,-207,73362,,,,,,
,,,4943,康控-KY,,,,13628,,,,,,,,,,,-0.23,1,,上市,115,-66390,,,,,,,,-43365,,-29737,,,,,,-29001,-14364,,,-114759,,5004,550544,531722,-18822,-18822,95937,,-109755,,-18162,-11575,-43365,,,,,,
,,,4949,有成精密,,,,4546,,,,,,,,,,,1.19,1,,上市,115,24104,,,,,,0,,80313,,84859,,,,,,80313,,,,98063,,6354,480099,787617,307518,307518,209455,,104417,,84859,,80313,,,,,,
,,,4952,凌通,0,,,17246,,,,,,,,,,,0.50,1,,上市,115,2716,,,,,,,,54645,,71891,,,,,,54645,,,,50714,,6647,369614,586800,217186,217186,166472,,57361,,71891,,54645,,,,,,
,,,4956,光鋐,-208,,,5675,,,,,,,,,,,0.24,1,,上市,115,5975,,,,,,,,23777,,29452,,,,,,23777,,,,18055,,11697,288139,360756,72617,72617,54354,,29752,,29452,,23777,,,,,,
,,,4958,臻鼎-KY,,,,5624336,,,,,,,,,,,1.33,1,,上市,115,352753,,,,,,,,2047437,,7671773,,,,,,1425634,621803,,,2503378,,-103188,31916500,40728186,8811686,8811686,6308308,,2400190,,5439343,2232430,2047437,,,,,,
,,,4960,誠美材,,,,52403,,,,,,,,,,,-0.27,1,,上市,115,-8946,,,,,,,,-155129,,-102726,,,,,,-155129,,,,-294577,,130502,1891418,1822834,-68584,-68584,225993,,-164075,,-102726,,-155129,,,,,,
,,,4961,天鈺,,,,309583,,,,,,,,,,,1.86,1,,上市,115,58735,,,,,,,,319432,,629015,,,,,,224263,95169,,,294573,,83594,3249939,4501219,1251280,1251280,956707,,378167,,378450,250565,319432,,,,,,
,,,4967,十銓,,,,2027,,,,,,,,,,,27.00,1,,上市,115,570946,,,,,,,,2293904,,2295931,,,,,,2293904,,,,2905058,,-40208,5606600,9044806,3438206,3438206,533148,,2864850,,2295931,,2293904,,,,,,
,,,4968,立積,,,,1967,,,,,,,,,,,0.58,1,,上市,115,7280,,,,,,,,53502,,55469,,,,,,53502,,,,19936,,40846,618990,930198,311208,311208,291272,,60782,,55469,,53502,,,,,,
,,,4976,佳凌,,,,,,,,,,,,,,,-0.49,1,,上市,115,-1135,,,,,,,,-67908,,-67908,,,,,,,,,,-86075,,17032,291064,255023,-36041,-36041,50034,,-69043,,,,-67908,,,,,,
,,,4977,眾達-KY,-43,,,113280,,,,,,,,,,,-1.18,1,,上市,115,5740,,,,,,,,-94055,,19225,,,,,,-94055,0,,,-8317,,-79998,167201,208300,41099,41099,49373,,-88315,,19225,0,-94055,,,,,,
,,,4989,榮科,,,,-8103,,,,,,,,,,,0.13,1,,上市,115,4572,,,,,,,,18294,,10191,,,,,,18294,,,,12236,,10630,928884,977047,48163,48163,35927,,22866,,10191,,18294,,,,,,
,,,4994,傳奇,,,,66,,,,,,,,,,,0.42,1,,上市,115,4848,,,,,,,,28171,,28237,,,,,,28171,,,,35229,,-2210,102393,310457,208064,208064,172835,,33019,,28237,,28171,,,,,,
,,,4999,鑫禾,,,,24203,,,,,,,,,,,-0.54,1,,上市,115,0,,,,,,,,-39730,,-15527,,,,,,-39730,,,,-48070,,8340,349854,389987,40133,40133,88203,,-39730,,-15527,,-39730,,,,,,
,,,5007,三星,,,,11317,,,,,,,,,,,0.91,1,,上市,115,60106,,,,,,,,270767,,282084,,,,,,269490,1277,,,299134,,31739,1105778,1526900,421122,421122,121988,,330873,,275419,6665,270767,,,,,,
,,,5203,訊連,,,,37063,,,,,,,,,,,1.34,1,,上市,115,21765,,,,,,,,105954,,143017,,,,,,105954,,,,78615,,49104,90690,585334,494644,494644,416029,,127719,,143017,,105954,,,,,,
,,,5215,科嘉-KY,0,,,89971,,,,,,,,,,,0.87,1,,上市,115,15002,,,,,,,,61754,,151725,,,,,,56204,5550,,,63045,,13711,574099,745691,171592,171592,108547,,76756,,142641,9084,61754,,,,,,
,,,5222,全訊,,,,99222,,,,,,,,,,,0.22,1,,上市,115,10911,,,,,,,,20201,,119423,,,,,,,,,,30960,,152,81787,177696,95909,95909,64949,,31112,,,,20201,,,,,,
,,,5225,東科-KY,,,,65469,,,,,,,,,,,1.54,1,,上市,115,15198,,,,,,,,121487,,186956,,,,,,121487,,,,114405,,22280,1977207,2323130,345923,345923,231518,,136685,,186956,,121487,,,,,,
,,,5234,達興材料,,,,,,,,,,,,,,,2.21,1,,上市,115,38501,,,,,,,,227028,,227028,,,,,,227028,,,,241412,,24117,683522,1201300,517778,517778,276366,,265529,,227028,,227028,,,,,,
,,,5236,凌陽創新,,,,,,,,,,,,,,,2.97,1,,上市,115,44043,,,,,,,,178039,,178039,,,,,,,,,,205788,,16294,225057,587273,362216,362216,156428,,222082,,,,178039,,,,,,
,,,5243,乙盛-KY,,,,202066,,,,,,,,,,,1.47,1,,上市,115,89285,,,,,,,,247769,,449835,,,,,,247769,,,,345190,,-8136,2360519,3137328,776809,776809,431619,,337054,,449835,,247769,,,,,,
,,,5244,弘凱,,,,37466,,,,,,,,,,,-0.48,1,,上市,115,1149,,,,,,,,-32607,,4859,,,,,,-32607,0,,,-41211,,9753,122261,161195,38934,38934,80145,,-31458,,4859,0,-32607,,,,,,
,,,5258,虹堡,,,,20708,,,,,,,,,,,-0.61,1,,上市,115,21238,,,,,,,,-57213,,-36505,,,,,,-66972,9759,,,-24667,,-11308,1090715,1603796,513081,513081,537748,,-35975,,-48514,12009,-57213,,,,,,
,,,5269,祥碩,,,,559167,,,,,,,,,,,24.85,1,9220,上市,115,82474,,,,,,10663,,1853990,,2413157,,,,,0,1853990,0,,,807599,,1128865,1719895,3497963,1778068,1776625,969026,,1936464,0,2413157,0,1853990,,,,,,
,,,5283,禾聯碩,,,,-7061,,,,,,,,,,,0.16,1,,上市,115,3240,,,,,,,,13670,,6609,,,,,,13670,,,,-7455,,24365,869719,1223404,353685,353685,361140,,16910,,6609,,13670,,,,,,
,,,5284,jpp-KY,,,,-90411,,,,,,,,,,,4.13,1,,上市,115,52187,,,,,,,,214684,,124273,,,,,,218405,-3721,,,245107,,21764,728770,1166233,437463,437463,192356,,266871,,128142,-3869,214684,,,,,,
,,,5285,界霖,,,,61285,,,,,,,,,,,1.00,1,,上市,115,27307,,,,,,,,102064,,163349,,,,,,102064,,,,134024,,-4653,1103797,1357374,253577,253577,119553,,129371,,163349,,102064,,,,,,
,,,5288,豐祥-KY,,,,117744,,,,,,,,,,,3.59,1,-22,上市,115,100630,,,,,,0,,245526,,363270,,,,,,249057,-3531,,,298138,,48018,1582136,2061135,478999,478977,180839,,346156,,366605,-3335,245526,,,,,,
,,,5292,華懋,,,,6627,,,,,,,,,,,2.58,1,,上市,115,35083,,,,,,,,108802,,115429,,,,,,108802,,,,125946,,17939,449604,623564,173960,173960,48014,,143885,,115429,,108802,,,,,,
,,,5306,桂盟,-302,,,256822,,,,,,,,,,,1.79,1,,上市,115,98836,,,,,,,,225662,,482484,,,,,,225673,-11,,,294671,,29827,780268,1341388,561120,561120,266147,,324498,,482495,-11,225662,,,,,,
,,,5388,中磊,,,,170462,,,,,,,,,,,1.01,1,,上市,115,80658,,,,,,,,302282,,472744,,,,,,301579,703,,,490201,,-107261,14371767,16646403,2274636,2274636,1784435,,382940,,471885,859,302282,,,,,,
,,,5434,崇越,,,,256360,,,,,,,,,,,6.86,1,,上市,115,385901,,,,,,-150,,1334653,,1591013,,,,,,1322921,11732,,,1430469,,290085,16019232,18536692,2517460,2517610,1087141,,1720554,,1579220,11793,1334653,,,,,,
,,,5469,瀚宇博,,,,1276033,,,,,,,,,,,1.23,1,,上市,115,569573,,,,,,,,1055346,,2331379,,,,,,597007,458339,,,1237723,,387196,13151922,15693986,2542064,2542064,1304341,,1624919,,1421780,909599,1055346,,,,,,
,,,5471,松翰,,,,-46325,,,,,,,,,,,0.48,1,,上市,115,20035,,,,,,,,80319,,33994,,,,,,80319,,,,69170,,31184,438061,762695,324634,324634,255464,,100354,,33994,,80319,,,,,,
,,,5484,慧友,,,,-606,,,,,,,,,,,0.33,1,,上市,115,58,,,,,,,,22317,,21711,,,,,,22317,,,,-17196,,39571,150330,179881,29551,29551,46747,,22375,,21711,,22317,,,,,,
,,,5515,建國,,,,47267,,,,,,,,,,,1.96,1,,上市,115,82479,,,,,,,,394168,,441435,,,,,,394168,,,,268702,,207945,1624177,2015280,391103,391103,122401,,476647,,441435,,394168,,,,,,
,,,5519,隆大,,,,3,,,,,,,,,,,0.58,1,,上市,115,41702,,,,,,,,127886,,127889,,,,,,127886,,,,168172,,1416,455035,676975,221940,221940,53768,,169588,,127889,,127886,,,,,,
,,,5521,工信,,,,648,,,,,,,,,,,0.13,1,,上市,115,-996,,,,,,,,63393,,64041,,,,,,63393,,,,51483,,10914,2474911,2612835,137924,137924,86441,,62397,,64041,,63393,,,,,,
,,,5522,遠雄,,,,-4910,,,,,,,,,,,1.76,1,1817,上市,115,146437,,,,,,,,1378207,,1373297,,,,,,1378207,,,,1513252,,11392,3576502,5663127,2086625,2088442,575190,,1524644,,1373297,,1378207,,,,,,
,,,5525,順天,,,,,,,,,,,,,,,1.00,1,,上市,115,92567,,,,,,,,306133,,306133,,,,,,306176,-43,,,414941,,-16241,1142773,1698934,556161,556161,141220,,398700,,306176,-43,306133,,,,,,
,,,5531,鄉林,,,,122027,,,,,,,,,,,0.07,1,,上市,115,2529,,,,,,,,7114,,129141,,,,,,64458,-57344,,,-236260,,245903,133339,142618,9279,9279,245539,,9643,,192280,-63139,7114,,,,,,
,,,5533,皇鼎,,,,,,,,,,,,,,,0.16,1,,上市,115,10291,,,,,,,,44961,,44961,,,,,,44961,,,,55259,,-7,244375,342424,98049,98049,42790,,55252,,44961,,44961,,,,,,
