保留盈餘,公司代號,公司名稱,共同控制下前手權益,其他權益,出表日期,合併前非屬共同控制股權,季別,年度,庫藏股票,待註銷股本股數,權益─具證券性質之虛擬通貨,權益總計,歸屬於母公司業主之權益合計,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值,流動負債,流動資產,股本,負債總計,資本公積,資產總計,非控制權益,非流動負債,非流動資產,預收股款（權益項下）之約當發行股數（單位：股）
142939.00,2482,連宇,,35673.00,1150905,,2,115,,,,1106024.00,1105427.00,0.00,14.19,259584.00,919023.00,778827.00,270122.00,147988.00,1376146.00,597.00,10538.00,457123.00,0.00
1196732.00,2483,百容,,234781.00,1150905,,2,115,-9223.00,,,2742618.00,2728325.00,473000.00,25.40,1093894.00,1679704.00,1078898.00,1715019.00,227137.00,4457637.00,14293.00,621125.00,2777933.00,0.00
1981719.00,2484,希華,,-164363.00,1150905,,2,115,,,,4108339.00,4102444.00,0.00,25.73,719059.00,3264442.00,1594210.00,979142.00,690878.00,5087481.00,5895.00,260083.00,1823039.00,0.00
1677350.00,2485,兆赫,,-63799.00,1150905,,2,115,,0.00,,5513904.00,5340133.00,0.00,16.81,1149052.00,4190373.00,3176890.00,1195938.00,549692.00,6709842.00,173771.00,46886.00,2519469.00,0.00
409346.00,2486,一詮,,-46910.00,1150905,,2,115,-154397.00,0.00,,6409392.00,6130230.00,2000000.00,25.70,3762580.00,6823577.00,2405826.00,8706500.00,3516365.00,15115892.00,279162.00,4943920.00,8292315.00,4612931.00
1957287.00,2488,漢平,,-14069.00,1150905,,2,115,,0.00,,2777382.00,2777382.00,0.00,34.72,1190328.00,3325796.00,799994.00,1435430.00,34170.00,4212812.00,,245102.00,887016.00,0.00
4794507.00,2489,瑞軒,,61290.00,1150905,,2,115,,0.00,,13374379.00,13217460.00,0.00,21.67,9766837.00,18416485.00,6100000.00,10069746.00,2261663.00,23444125.00,156919.00,302909.00,5027640.00,0.00
2485355.00,2491,吉祥全,,690510.00,1150905,,2,115,,0.00,,5192022.00,4078604.00,0.00,49.73,1091162.00,5541108.00,820080.00,1122792.00,82659.00,6314814.00,1113418.00,31630.00,773706.00,0.00
39742308.00,2492,華新科,,18750837.00,1150905,,2,115,0.00,,,78572801.00,66438082.00,0.00,136.93,23748683.00,37442283.00,4852048.00,41284268.00,3092889.00,119857069.00,12134719.00,17535585.00,82414786.00,0.00
1378120.00,2493,揚博,,115732.00,1150905,,2,115,,0.00,,3083840.00,3083840.00,0.00,24.32,3067746.00,5015587.00,1267965.00,3237107.00,322023.00,6320947.00,,169361.00,1305360.00,0.00
1695477.00,2495,普安,,14875.00,1150905,,2,115,,0.00,,4534743.00,4534743.00,0.00,16.58,3317103.00,7157364.00,2735515.00,3378423.00,88876.00,7913166.00,0.00,61320.00,755802.00,0.00
380780.00,2496,卓越,,-20.00,1150905,,2,115,,,,882191.00,876758.00,0.00,43.72,561160.00,553456.00,200555.00,671198.00,295443.00,1553389.00,5433.00,110038.00,999933.00,0.00
626388.00,2497,怡利電,,15050.00,1150905,,2,115,,,,2927717.00,2927717.00,0.00,22.37,2867445.00,3602251.00,1308877.00,3661972.00,977402.00,6589689.00,,794527.00,2987438.00,0.00
4254086.00,2498,宏達電,,-2743889.00,1150905,,2,115,,,,26213533.00,26213533.00,0.00,31.35,8721210.00,19203212.00,8360971.00,12655766.00,16342365.00,38869299.00,,3934556.00,19666087.00,0.00
17089855.00,2501,國建,,3211868.00,1150905,,2,115,,,,34405584.00,32079540.00,0.00,27.67,39628763.00,66673145.00,11595611.00,56530911.00,182206.00,90936495.00,2326044.00,16902148.00,24263350.00,0.00
12702368.00,2504,國產,,157436.00,1150905,,2,115,-4789.00,,,27086738.00,25891646.00,3116108.00,22.00,12644028.00,14662042.00,11800000.00,23145912.00,1236631.00,50232650.00,1195092.00,10501884.00,35570608.00,0.00
6379311.00,2505,國揚,,-58628.00,1150905,,2,115,,0.00,,10918599.00,10748366.00,0.00,28.29,12637222.00,20826608.00,3800000.00,12759264.00,627683.00,23677863.00,170233.00,122042.00,2851255.00,0.00
2950448.00,2506,太設,,919335.00,1150905,,2,115,-193207.00,,,9812519.00,7961574.00,25443994.00,22.02,4035889.00,8817796.00,3870000.00,4700341.00,414998.00,14512860.00,1850945.00,664452.00,5695064.00,0.00
1053225.00,2509,全坤建,,5578.00,1150905,,2,115,,0.00,,4144573.00,3845911.00,0.00,17.13,9265445.00,11676646.00,2245505.00,10336018.00,541603.00,14480591.00,298662.00,1070573.00,2803945.00,0.00
5376966.00,2511,太子,,1835714.00,1150905,,2,115,-1003.00,0.00,,25870608.00,25705451.00,655424.00,15.84,8145715.00,21525169.00,16233261.00,21559371.00,2260513.00,47429979.00,165157.00,13413656.00,25904810.00,0.00
9049868.00,2514,龍邦,,-229237.00,1150905,,2,115,-614333.00,,,19993092.00,12387569.00,36608592.00,34.59,9872944.00,14316563.00,3947293.00,17762102.00,233978.00,37755194.00,7605523.00,7889158.00,23438631.00,0.00
7587826.00,2515,中工,,-1351810.00,1150905,,2,115,,,,23343591.00,23217149.00,0.00,14.44,25227277.00,56819221.00,16884601.00,42810258.00,96532.00,66153849.00,126442.00,17582981.00,9334628.00,0.00
-165398.00,2516,新建,,98640.00,1150905,,2,115,,,,2209183.00,2209183.00,0.00,9.76,5116553.00,5841171.00,2262785.00,5235515.00,13156.00,7444698.00,,118962.00,1603527.00,0.00
16564117.00,2520,冠德,,-28210.00,1150905,,2,115,-288946.00,0.00,,28452639.00,23870936.00,19865008.00,40.49,31895824.00,54839815.00,6094871.00,38493129.00,1529104.00,66945768.00,4581703.00,6597305.00,12105953.00,0.00
17563856.00,2524,京城,,0.00,1150905,,2,115,0.00,,,21266011.00,21266011.00,0.00,58.11,11333777.00,39686367.00,3667927.00,19263964.00,34228.00,40529975.00,,7930187.00,843608.00,0.00
4927438.00,2527,宏璟,,29267120.00,1150905,,2,115,-455812.00,,,37187219.00,36830441.00,8547695.00,140.70,9157166.00,13638826.00,2703060.00,12737338.00,388635.00,49924557.00,356778.00,3580172.00,36285731.00,0.00
898033.00,2528,皇普,,-44341.00,1150905,,2,115,,0.00,,7528570.00,,0.00,17.27,11046925.00,21004657.00,5011004.00,14142938.00,1663874.00,21671508.00,,3096013.00,666851.00,0.00
548531.00,2530,華建,,4507.00,1150905,,2,115,,,,10211096.00,9996299.00,0.00,11.88,18050172.00,30744777.00,8412557.00,20807039.00,1030704.00,31018135.00,214797.00,2756867.00,273358.00,0.00
7190421.00,2534,宏盛,,91391.00,1150905,,2,115,-45822.00,,,14322277.00,14322277.00,1227150.00,30.28,14233063.00,17564416.00,4742280.00,17944870.00,2344007.00,32267147.00,,3711807.00,14702731.00,0.00
5760287.00,2535,達欣工,,322.00,1150905,,2,115,-124076.00,,,11160234.00,10812625.00,10902228.00,41.60,15536992.00,28785712.00,2707940.00,19888726.00,2468152.00,31048960.00,347609.00,4351734.00,2263248.00,0.00
7354908.00,2536,宏普,,0.00,1150905,,2,115,,,,13653677.00,12725343.00,0.00,38.24,21594630.00,35476131.00,3328087.00,25169846.00,2042348.00,38823523.00,928334.00,3575216.00,3347392.00,0.00
987792.00,2537,聯上發,,0.00,1150905,,2,115,,,,4558253.00,,0.00,15.17,12932315.00,18127701.00,3005579.00,14320070.00,564882.00,18878323.00,,1387755.00,750622.00,0.00
1174880.00,2538,基泰,,-198453.00,1150905,,2,115,,,,5485279.00,5485279.00,0.00,12.33,8538562.00,11185670.00,4450255.00,12023574.00,58597.00,17508853.00,0.00,3485012.00,6323183.00,0.00
5361375.00,2539,櫻花建,,0.00,1150905,,2,115,,,,20012630.00,20012630.00,0.00,16.77,10451897.00,32443598.00,14555850.00,12550682.00,95405.00,32563312.00,0.00,2098785.00,119714.00,0.00
828677.00,2540,愛山林,,0.00,1150905,,2,115,,,,10772592.00,10772592.00,0.00,11.40,46887656.00,56803470.00,9448741.00,52436870.00,495174.00,63209462.00,0.00,5549214.00,6405992.00,0.00
19226966.00,2542,興富發,,1491.00,1150905,,2,115,-81654.00,,,60449192.00,49412166.00,41145835.00,23.40,176317168.00,247201365.00,21530835.00,210903637.00,8734528.00,271352829.00,11037026.00,34586469.00,24151464.00,0.00
1472743.00,2543,皇昌,,0.00,1150905,,2,115,-661627.00,,,9756009.00,9361994.00,14235000.00,18.20,10394132.00,10548294.00,5285419.00,13433811.00,3265459.00,23189820.00,394015.00,3039679.00,12641526.00,0.00
9318422.00,2545,皇翔,,,1150905,,2,115,,,,14648336.00,14648336.00,0.00,38.58,30440951.00,45857347.00,3797348.00,49845654.00,1532566.00,64493990.00,,19404703.00,18636643.00,0.00
4363256.00,2546,根基,,225255.00,1150905,,2,115,,,,6569926.00,6569695.00,0.00,50.33,10241770.00,16186200.00,1461871.00,10538457.00,519313.00,17108383.00,231.00,296687.00,922183.00,0.00
2720031.00,2547,日勝生,,-3984.00,1150905,,2,115,,,,14563946.00,13463173.00,0.00,13.01,26347254.00,20516372.00,10350946.00,49954238.00,396180.00,64518184.00,1100773.00,23606984.00,44001812.00,0.00
16588881.00,2548,華固,,36755.00,1150905,,2,115,-850.00,0.00,,20811149.00,20803483.00,201378.00,65.11,23129405.00,51562335.00,3357046.00,33063415.00,821651.00,53874564.00,7666.00,9934010.00,2312229.00,0.00
3126024.00,2597,潤弘,,358237.00,1150905,,2,115,,0.00,,9332608.00,7437855.00,0.00,23.94,15987064.00,18041540.00,3107160.00,20552501.00,846434.00,29885109.00,1894753.00,4565437.00,11843569.00,0.00
-1509218.00,2601,益航,,609934.00,1150905,,2,115,0.00,,,7449798.00,7348477.00,0.00,8.91,2950920.00,2901508.00,8247761.00,3955126.00,0.00,11404924.00,101321.00,1004206.00,8503416.00,0.00
491878155.00,2603,長榮,,27093820.00,1150905,,2,115,,0.00,,583439876.00,560942859.00,0.00,259.09,187821313.00,260718061.00,21650430.00,384906797.00,20320454.00,968346673.00,22497017.00,197085484.00,707628612.00,0.00
13483385.00,2605,新興,,-171609.00,1150905,,2,115,,,,19331291.00,19331291.00,0.00,33.02,7094581.00,15056565.00,5853533.00,7105263.00,165982.00,26436554.00,,10682.00,11379989.00,0.00
26994925.00,2606,裕民,,4754066.00,1150905,,2,115,,,,40315400.00,40315400.00,0.00,47.71,19359357.00,31335037.00,8450557.00,51034131.00,115852.00,91349531.00,,31674774.00,60014494.00,0.00
16570668.00,2607,榮運,,5190472.00,1150905,,2,115,,0.00,,31680541.00,31365686.00,0.00,58.78,8149445.00,16180034.00,5335705.00,16396836.00,4268841.00,48077377.00,314855.00,8247391.00,31897343.00,0.00
7421212.00,2608,嘉里大榮,,99131.00,1150905,,2,115,,,,12848096.00,12192656.00,0.00,26.11,4097034.00,4409149.00,4670005.00,12349842.00,2308.00,25197938.00,655440.00,8252808.00,20788789.00,0.00
263346957.00,2609,陽明,,857868.00,1150905,,2,115,,,,327910168.00,327100898.00,0.00,93.67,49922803.00,210115695.00,34921043.00,129850099.00,27975030.00,457760267.00,809270.00,79927296.00,247644572.00,0.00
32675825.00,2610,華航,,-359709.00,1150905,,2,115,-30875.00,,,105342637.00,100040004.00,2074628.00,16.29,132705496.00,88694123.00,61449886.00,285684010.00,6304877.00,391026647.00,5302633.00,152978514.00,302332524.00,0.00
881022.00,2611,志信,,-36690.00,1150905,,2,115,,,,2952323.00,2775613.00,0.00,14.69,295607.00,2468478.00,1890023.00,841077.00,41258.00,3793400.00,176710.00,545470.00,1324922.00,0.00
11556862.00,2612,中航,0.00,268650.00,1150905,,2,115,0.00,0.00,,13872874.00,13853770.00,0.00,70.15,3281603.00,3911211.00,1974846.00,13980811.00,53412.00,27853685.00,19104.00,10699208.00,23942474.00,0.00
2049075.00,2613,中櫃,,31153.00,1150905,,2,115,-476647.00,0.00,,3263979.00,3249457.00,11146894.00,23.67,1433507.00,1659699.00,1484235.00,7022267.00,161641.00,10286246.00,14522.00,5588760.00,8626547.00,0.00
963217.00,2614,東森,,-42881.00,1150905,,2,115,,0.00,,6980030.00,4454798.00,0.00,13.61,5012050.00,5857199.00,3534462.00,16792501.00,0.00,23772531.00,2525232.00,11780451.00,17915332.00,0.00
242408185.00,2615,萬海,,16845998.00,1150905,,2,115,,,,288995596.00,288587422.00,0.00,102.84,49758506.00,148910262.00,28061464.00,145779135.00,1271775.00,434774731.00,408174.00,96020629.00,285864469.00,0.00
-57189.00,2616,山隆,,641374.00,1150905,,2,115,-31863.00,0.00,,2532768.00,2473851.00,1353454.00,18.20,4162475.00,1960635.00,1372818.00,5544494.00,548711.00,8077262.00,58917.00,1382019.00,6116627.00,0.00
11091118.00,2617,台航,,2356816.00,1150905,,2,115,,,,17955261.00,17955261.00,0.00,43.03,2560952.00,3341082.00,4172945.00,9809994.00,334382.00,27765255.00,,7249042.00,24424173.00,0.00
72176244.00,2618,長榮航,,359659.00,1150905,,2,115,,,,148246265.00,139339256.00,0.00,25.80,108527192.00,125113992.00,54004443.00,245838854.00,12798910.00,394085119.00,8907009.00,137311662.00,268971127.00,0.00
198060.00,2630,亞航,,2187.00,1150905,,2,115,,,,3384633.00,3384633.00,0.00,16.16,1659226.00,4531219.00,2094382.00,2367694.00,1090004.00,5752327.00,,708468.00,1221108.00,0.00
13598561.00,2633,台灣高鐵,,,1150905,,2,115,,0.00,,70054472.00,,0.00,12.45,42917272.00,33029243.00,56282930.00,315876320.00,172981.00,385930792.00,,272959048.00,352901549.00,0.00
8879468.00,2634,漢翔,,51388.00,1150905,,2,115,,,,18373432.00,18373432.00,0.00,19.51,24324927.00,36811814.00,9418671.00,31545652.00,23905.00,49919084.00,,7220725.00,13107270.00,0.00
5714695.00,2636,台驊控股,,243864.00,1150905,,2,115,-364768.00,0.00,,9823159.00,9648001.00,4874000.00,70.44,13325223.00,21046078.00,1418352.00,13957455.00,2635858.00,23780614.00,175158.00,632232.00,2734536.00,0.00
33398828.00,2637,慧洋-KY,,8676719.00,1150905,,2,115,0.00,0.00,,49574187.00,49574187.00,0.00,66.42,8099877.00,7462605.00,7464092.00,34704280.00,34548.00,84278467.00,,26604403.00,76815862.00,0.00
222652.00,2642,宅配通,,349993.00,1150905,,2,115,,0.00,,1827397.00,1827397.00,0.00,19.14,746661.00,1161046.00,954670.00,1761261.00,300082.00,3588658.00,,1014600.00,2427612.00,0.00
7498100.00,2645,長榮航太,,31738.00,1150905,,2,115,,0.00,,13413640.00,,0.00,35.81,6176886.00,14816391.00,3745709.00,13031596.00,2138093.00,26445236.00,,6854710.00,11628845.00,0.00
-72912.00,2646,星宇航空,,-1298396.00,1150905,,2,115,,,,30760727.00,,0.00,10.22,27115087.00,21569568.00,30087350.00,123531015.00,2044685.00,154291742.00,,96415928.00,132722174.00,0.00
2965097.00,2701,萬企,,1014010.00,1150905,,2,115,,,,8478785.00,,0.00,18.84,278343.00,2098658.00,4499678.00,1419522.00,,9898307.00,,1141179.00,7799649.00,0.00
1657764.00,2702,華園,,80377.00,1150905,,2,115,,0.00,,3306443.00,3306443.00,0.00,21.11,1824837.00,2570351.00,1566133.00,3469186.00,2169.00,6775629.00,,1644349.00,4205278.00,0.00
7041066.00,2704,國賓,,18862344.00,1150905,,2,115,0.00,0.00,,32574133.00,32569495.00,0.00,88.76,4335927.00,27011946.00,3669234.00,8330470.00,2996851.00,40904603.00,4638.00,3994543.00,13892657.00,0.00
-390960.00,2705,六福,,3387907.00,1150905,,2,115,,,,4941447.00,4941447.00,0.00,25.83,5272978.00,714605.00,1913128.00,11081182.00,31372.00,16022629.00,,5808204.00,15308024.00,0.00
3802103.00,2706,第一店,,1397367.00,1150905,,2,115,,0.00,,10275485.00,,0.00,20.55,320936.00,3212473.00,4999984.00,1759618.00,76031.00,12035103.00,,1438682.00,8822630.00,0.00
2654354.00,2707,晶華,,-261838.00,1150905,,2,115,,0.00,,4078658.00,3888931.00,0.00,30.52,2403076.00,3701786.00,1274032.00,5551629.00,222383.00,9630287.00,189727.00,3148553.00,5928501.00,0.00
-154142.00,2712,遠雄來,,,1150905,,2,115,,0.00,,1004250.00,,0.00,9.56,370437.00,75774.00,1050000.00,617086.00,108392.00,1621336.00,,246649.00,1545562.00,0.00
387194.00,2722,夏都,,67967.00,1150905,,2,115,,,,2847007.00,2480268.00,0.00,17.32,705717.00,1092769.00,1431697.00,1089202.00,593410.00,3936209.00,366739.00,383485.00,2843440.00,0.00
6766671.00,2723,美食-KY,,-200068.00,1150905,,2,115,,,,10746455.00,10743208.00,0.00,59.68,4438091.00,5636930.00,1800000.00,6876235.00,2376605.00,17622690.00,3247.00,2438144.00,11985760.00,0.00
1773256.00,2727,王品,,-16790.00,1150905,,2,115,-9813.00,,,4615036.00,4253801.00,81000.00,51.34,8484091.00,8875080.00,829401.00,13726069.00,1677747.00,18341105.00,361235.00,5241978.00,9466025.00,0.00
2118573.00,2731,雄獅,,-127772.00,1150905,,2,115,,,,4750334.00,4462671.00,0.00,47.84,8211042.00,11075663.00,932777.00,9151050.00,1539093.00,13901384.00,287663.00,940008.00,2825721.00,0.00
283726.00,2739,寒舍,,14415.00,1150905,,2,115,,0.00,,1636890.00,1636890.00,0.00,17.88,2475398.00,1794519.00,915260.00,9729632.00,423489.00,11366522.00,,7254234.00,9572003.00,0.00
602458.00,2748,雲品,,56887.00,1150905,,2,115,,,,2953911.00,2953911.00,0.00,27.93,1371618.00,2456896.00,1057787.00,1901777.00,1236779.00,4855688.00,,530159.00,2398792.00,0.00
1982401.00,2753,八方雲集,,15902.00,1150905,,2,115,,,,4185236.00,3774964.00,0.00,56.64,1891115.00,3181782.00,699770.00,4259417.00,1076891.00,8444653.00,410272.00,2368302.00,5262871.00,0.00
369273.00,2762,世界健身-KY,,-2083.00,1150905,,2,115,-344216.00,0.00,,2686265.00,2686265.00,3278000.00,24.59,6072805.00,1650801.00,1125000.00,15552989.00,1538291.00,18239254.00,,9480184.00,16588453.00,0.00
142107.00,2901,欣欣,,0.00,1150905,,2,115,0.00,0.00,,873043.00,,0.00,11.95,96748.00,520363.00,730433.00,225247.00,503.00,1098290.00,,128499.00,577927.00,0.00
7677339.00,2903,遠百,,4942318.00,1150905,,2,115,-97110.00,,,34958979.00,30035553.00,8207004.00,21.32,44036120.00,21781250.00,14169406.00,94719881.00,3343600.00,129678860.00,4923426.00,50683761.00,107897610.00,0.00
369336.00,2904,匯僑,,14776.00,1150905,,2,115,,0.00,,1252960.00,1252530.00,0.00,16.09,230759.00,225426.00,778344.00,473184.00,90074.00,1726144.00,430.00,242425.00,1500718.00,0.00
1059390.00,2906,高林,,-34996.00,1150905,,2,115,,0.00,,6503418.00,3408971.00,0.00,16.30,4701606.00,5437606.00,2091167.00,6739529.00,293410.00,13242947.00,3094447.00,2037923.00,7805341.00,0.00
2078326.00,2908,特力,,-82107.00,1150905,,2,115,,,,9036302.00,7251267.00,0.00,14.22,14551639.00,19666569.00,5098875.00,30519433.00,156173.00,39555735.00,1785035.00,15967794.00,19889166.00,0.00
1060032.00,2910,統領,,-46389.00,1150905,,2,115,,0.00,,2767673.00,2767673.00,0.00,15.78,893556.00,1044759.00,1754030.00,4042226.00,0.00,6809899.00,,3148670.00,5765140.00,0.00
-304518.00,2911,麗嬰房,,412441.00,1150905,,2,115,,,,1464794.00,1361707.00,0.00,12.95,1288776.00,1714251.00,1051260.00,2063773.00,202524.00,3528567.00,103087.00,774997.00,1814316.00,0.00
28200975.00,2912,統一超,,2288373.00,1150905,,2,115,,,,51355322.00,40976680.00,0.00,39.41,128507034.00,98812536.00,10396223.00,252667587.00,91109.00,304022909.00,10378642.00,124160553.00,205210373.00,0.00
2292070.00,2913,農林,,-50489.00,1150905,,2,115,,0.00,,12339529.00,,0.00,15.62,1648484.00,1666103.00,7900000.00,8938635.00,2197948.00,21278164.00,,7290151.00,19612061.00,0.00
130725215.00,2915,潤泰全,,-5484097.00,1150905,,2,115,-552479.00,0.00,,166336254.00,164045860.00,36593388.00,153.64,2824075.00,5434336.00,11043188.00,14935304.00,28314033.00,181271558.00,2290394.00,12111229.00,175837222.00,0.00
29406627.00,2923,鼎固-KY,,-694680.00,1150905,,2,115,,,,49041271.00,46307063.00,0.00,26.61,15488773.00,44755397.00,17402970.00,69668005.00,192146.00,118709276.00,2734208.00,54179232.00,73953879.00,0.00
445777.00,2929,淘帝-KY,,-282168.00,1150905,,2,115,0.00,,,2776434.00,2776434.00,0.00,25.36,418090.00,3272525.00,1094938.00,740465.00,1517887.00,3516899.00,,322375.00,244374.00,0.00
-14750.00,2939,永邑-KY,,-3294.00,1150905,,2,115,,,,539440.00,539440.00,0.00,11.84,66265.00,617201.00,455487.00,273267.00,101997.00,812707.00,,207002.00,195506.00,0.00
195230.00,2945,三商家購,,,1150905,,2,115,,0.00,,2101571.00,1925465.00,0.00,28.53,3684141.00,2815668.00,675000.00,6057044.00,1055235.00,8158615.00,176106.00,2372903.00,5342947.00,0.00
209541.00,3002,歐格,,29080.00,1150905,,2,115,0.00,,,1411835.00,1285555.00,0.00,12.60,272346.00,1715957.00,1020000.00,562907.00,26934.00,1974742.00,126280.00,290561.00,258785.00,0.00
5087549.00,3003,健和興,,-84114.00,1150905,,2,115,,,,6679959.00,6587265.00,0.00,42.32,1556551.00,6952350.00,1556549.00,2059032.00,27281.00,8738991.00,92694.00,502481.00,1786641.00,0.00
1804097.00,3004,豐達科,0.00,50835.00,1150905,,2,115,0.00,0.00,,3775151.00,3775151.00,0.00,58.64,2793147.00,4470310.00,643832.00,5268178.00,1276387.00,9043329.00,0.00,2475031.00,4573019.00,0.00
13288818.00,3005,神基,,1722211.00,1150905,,2,115,,0.00,,28844343.00,25497360.00,0.00,40.82,17267852.00,33801127.00,6245702.00,22821425.00,4240629.00,51665768.00,3346983.00,5553573.00,17864641.00,0.00
14761343.00,3006,晶豪科,,-737.00,1150905,,2,115,-159045.00,,,18996892.00,18995053.00,13650000.00,66.77,10299677.00,27513845.00,2981278.00,11079473.00,1412214.00,30076365.00,1839.00,779796.00,2562520.00,0.00
183393126.00,3008,大立光,,5307680.00,1150905,,2,115,0.00,0.00,,193488911.00,191542495.00,0.00,1464.41,32441631.00,157493392.00,1307982.00,32641764.00,1533707.00,226130675.00,1946416.00,200133.00,68637283.00,0.00
16156599.00,3010,華立,,4764571.00,1150905,,2,115,,,,29800217.00,27356312.00,0.00,105.44,27820729.00,41726599.00,2594368.00,34333748.00,3840774.00,64133965.00,2443905.00,6513019.00,22407366.00,0.00
-429663.00,3011,今皓,,392183.00,1150905,,2,115,,,,1363992.00,1328802.00,0.00,10.25,420880.00,591761.00,1295858.00,1273908.00,70424.00,2637900.00,35190.00,853028.00,2046139.00,0.00
2752787.00,3013,晟銘電,,64660.00,1150905,,2,115,0.00,,,5715917.00,5715917.00,0.00,26.79,3596447.00,6331933.00,2133445.00,4384725.00,765025.00,10100642.00,0.00,788278.00,3768709.00,0.00
3451711.00,3014,聯陽,,755284.00,1150905,,2,115,-250.00,0.00,,7346711.00,7346711.00,25000.00,44.27,3575343.00,7796082.00,1659791.00,3702823.00,1480175.00,11049534.00,0.00,127480.00,3253452.00,0.00
5773966.00,3015,全漢,,6498336.00,1150905,,2,115,,0.00,,15456336.00,15007246.00,0.00,80.14,5760052.00,10863429.00,1872620.00,6321442.00,862324.00,21777778.00,449090.00,561390.00,10914349.00,0.00
