不動產及設備,不動產及設備－淨額,使用權資產,使用權資產－淨額,保留盈餘,保留盈餘（或累積虧損）,保險合約負債,保險合約負債及再保險合約負債,保險合約資產,保險合約資產及再保險合約資產－淨額,公司代號,公司名稱,共同控制下前手權益,其他借款,其他權益,其他負債,其他資產,其他資產－淨額,其他金融負債,其他金融資產－淨額,再保險合約負債,再保險合約資產,分離帳戶保險商品資產,受限制資產－淨額,合併前非屬共同控制股權,央行及同業融資,央行及金融同業存款,央行及銀行同業存款,存放央行及拆借金融同業,存放央行及拆借銀行同業,存款及匯款,季別,市場,年度,庫藏股票,待出售資產,待出售資產－淨額,待分配予業主之資產（或處分群組）,待分配予業主之資產－淨額,待註銷股本股數（單位：股）,應付債券,應付公司債,應付商業本票－淨額,應付款項,應付金融債券,應收款項,應收款項－淨額,投資性不動產,投資性不動產投資－淨額,投資性不動產－淨額,按攤銷後成本衡量之債務工具投資,按攤銷後成本衡量之金融資產,採用權益法之投資－淨額,放款,本期所得稅負債,本期所得稅資產,權益─具證券性質之虛擬通貨,權益總計,權益總額,權益－具證券性質之虛擬通貨,歸屬於母公司業主之權益,歸屬於母公司業主之權益合計,歸屬於母公司業主權益合計,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,母公司暨子公司持有之母公司庫藏股股數（單位：股）,每股參考淨值,流動負債,流動資產,無形資產,無形資產－淨額,特別股負債,現金及約當現金,當期所得稅負債,當期所得稅資產,短期債務,租賃負債,股本,與待出售資產直接相關之負債,負債準備,負債總計,負債總額,貼現及放款－淨額,資本公積,資產總計,資產總額,透過其他綜合損益按公允價值衡量之金融資產,透過損益按公允價值衡量之金融負債,透過損益按公允價值衡量之金融資產,遞延所得稅負債,遞延所得稅資產,避險之衍生金融負債,避險之衍生金融負債－淨額,避險之衍生金融資產,避險之衍生金融資產淨額,避險之金融資產,附買回票券及債券負債,附賣回票券及債券投資,附賣回票券及債券投資淨額,非控制權益,非流動負債,非流動資產,預收股款（權益項下）之約當發行股數（單位：股）
,,,,1271986,,,,,,3135,凌航,,,,,,,,,,,,,,,,,,,,1,上市,115,-11718,,,,,,,,,,,,,,,,,,,,,,,3258491,,,,,,350000,,36.32,4505648,7948978,,,,,,,,,900715,,,5249668,,,1097508,8508159,,,,,,,,,,,,,,,,744020,559181,12578086
,,,,658357,,,,,,3138,耀登,,,32291,,,,,,,,,,,,,,,,,1,上市,115,-186262,,,,,0,,,,,,,,,,,,,,,,,,2590791,,,,2588358,,2063000,,47.80,1305984,2129649,,,,,,,,,562165,,,1561760,,,1521807,4152551,,,,,,,,,,,,,,,2433,255776,2022902,0
,,,,-1073794,,,,,,3149,正達,,,480408,,,,,,,,,,,,,,,,,1,上市,115,,,,,,0,,,,,,,,,,,,,,,,,,2480150,,,,2480150,,0,,10.96,1223931,3053025,,,,,,,,,2262336,,,2501468,,,811200,4981618,,,,,,,,,,,,,,,,1277537,1928593,0
,,,,17374,,,,,,3150,鈺寶-創,,,-42456,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,585454,,,,,,0,,13.19,93553,450422,,,,,,,,,443770,,,105920,,,166766,691374,,,,,,,,,,,,,,,,12367,240952,0
,,,,65881,,,,,,3164,景岳,,,25408,,,,,,,,,,,,,,,,,1,上市,115,,,,,,0,,,,,,,,,,,,,,,,,,1405959,,,,1285965,,0,,14.95,209000,578772,,,,,,,,,860104,,,297048,,,334572,1703007,,,,,,,,,,,,,,,119994,88048,1124235,0
,,,,1907071,,,,,,3167,大量,,,-4411,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,3578872,,,,3578872,,0,,40.44,5595217,7943560,,,,,,,,,895049,,,6825735,,,781163,10404607,,,,,,,,,,,,,,,,1230518,2461047,0
,,,,384905,,,,,,3168,眾福科,,,11120,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,2342443,,,,1609090,,0,,21.43,1308407,2581454,,,,,,,,,750996,,,1373554,,,462069,3715997,,,,,,,,,,,,,,,733353,65147,1134543,0
,,,,20714616,,,,,,3189,景碩,,,-85034,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,51470276,,,,43152823,,0,,81.90,17816161,33407134,,,,,,,,,5269158,,,32183791,,,17254083,83654067,,,,,,,,,,,,,,,8317453,14367630,50246933,0
,,,,1838070,,,,,,3209,全科,,,183581,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,5451509,,,,5241633,,0,,22.27,16134490,20780149,,,,,,,,,2353912,,,17258182,,,866070,22709691,,,,,,,,,,,,,,,209876,1123692,1929542,0
,,,,-98417,,,,,,3229,晟鈦,,,,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,634555,,,,634555,,0,,9.87,303681,692865,,,,,,,,,642630,,,306548,,,90342,941103,,,,,,,,,,,,,,,,2867,248238,0
,,,,76402635,,,,,,3231,緯創,,,751316,,,,,,,,,,,,,,,,,1,上市,115,0,,,,,0,,,,,,,,,,,,,,,,,,275127176,,,,190183392,,0,,59.80,1086171892,1303491429,,,,,,,,,31804123,,,1193994744,,,81225318,1469121920,,,,,,,,,,,,,,,84943784,107822852,165630491,0
,,,,565506,,,,,,3257,虹冠電,,,1522,,,,,,,,,,,,,,,,,1,上市,115,-11409,,,,,,,,,,,,,,,,,,,,,,,1580606,,,,1571610,,259000,,19.75,561416,2133139,,,,,,,,,798236,,,1055734,,,217755,2636340,,,,,,,,,,,,,,,8996,494318,503201,0
,,,,2072614,,,,,,3266,昇陽,,,0,,,,,,,,,,,,,,,,,1,上市,115,,,,,,0,,,,,,,,,,,,,,,,,,6439639,,,,6398428,,0,,18.16,7165124,12792293,,,,,,,,,3523143,,,7442761,,,802671,13882400,,,,,,,,,,,,,,,41211,277637,1090107,0
,,,,172362,,,,,,3296,勝德,,,-61837,,,,,,,,,,,,,,,,,1,上市,115,,,,,,0,,,,,,,,,,,,,,,,,,1261133,,,,1261133,,0,,13.04,959362,1498700,,,,,,,,,967244,,,971754,,,183364,2232887,,,,,,,,,,,,,,,,12392,734187,0
,,,,2741378,,,,,,3305,昇貿,,,-2533,,,,,,,,,,,,,,,,,1,上市,115,-234911,,,,,0,,,,,,,,,,,,,,,,,,6070650,,,,6050324,,4337000,,43.12,7348569,11521860,,,,,,,,,1446357,,,8748813,,,2100033,14819463,,,,,,,,,,,,,,,20326,1400244,3297603,0
,,,,520471,,,,,,3308,聯德,,,5460,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,1130837,,,,1130837,,0,,18.85,782760,1492523,,,,,,,,,600000,,,1021325,,,4906,2152162,,,,,,,,,,,,,,,,238565,659639,0
,,,,1753319,,,,,,3311,閎暉,,,-227138,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,3719314,,,,3719314,,0,,37.19,1378722,1652997,,,,,,,,,1000000,,,1449390,,,1193133,5168704,,,,,,,,,,,,,,,,70668,3515707,0
,,,,1207033,,,,,,3312,弘憶股,,,114143,,,,,,,,,,,,,,,,,1,上市,115,,,,,,0,,,,,,,,,,,,,,,,,,4120391,,,,4120391,,0,,22.56,7108420,10336444,,,,,,,,,1826268,,,8087399,,,972947,12207790,,,,,,,,,,,,,,,0,978979,1871346,0
,,,,-239911,,,,,,3321,同泰,,,-47972,,,,,,,,,,,,,,,,,1,上市,115,,,,,,0,,,,,,,,,,,,,,,,,,672520,,,,672520,,0,,7.81,1101699,1531176,,,,,,,,,861138,,,1344759,,,99265,2017279,,,,,,,,,,,,,,,,243060,486103,0
,,,,863570,,,,,,3338,泰碩,,,487,,,,,,,,,,,,,,,,,1,上市,115,-50634,,,,,0,,,,,,,,,,,,,,,,,,2041433,,,,2041433,,1082000,,23.51,1427207,2821567,,,,,,,,,879081,,,1580096,,,348929,3621529,,,,,,,,,,,,,,,,152889,799962,0
,,,,657100,,,,,,3346,麗清,,,4386,,,,,,,,,,,,,,,,,1,上市,115,-20122,,,,,,,,,,,,,,,,,,,,,,,3578702,,,,3578702,,750000,,29.70,4455060,8045104,,,,,,,,,1212284,,,6596575,,,1725054,10175277,,,,,,,,,,,,,,,,2141515,2130173,0
,,,,1632339,,,,,,3356,奇偶,,,8534,,,,,,,,,,,,,,,,,1,上市,115,,,,,,0,,,,,,,,,,,,,,,,,,2676276,,,,2665699,,0,,33.35,391712,2893011,,,,,,,,,799417,,,420305,,,225409,3096581,,,,,,,,,,,,,,,10577,28593,203570,0
,,,,12883362,,,,,,3376,新日興,,,61547,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,17396638,,,,17396638,,0,,88.87,3894401,10777512,,,,,,,,,1957638,,,5100165,,,2494091,22496803,,,,,,,,,,,,,,,,1205764,11719291,0
,,,,1564139,,,,,,3380,明泰,,,21851,,,,,,,,,,,,,,,,,1,上市,115,,,,,,0,,,,,,,,,,,,,,,,,,12802715,,,,9087694,,0,,16.78,11248041,17857159,,,,,,,,,5417185,,,11961869,,,2084519,24764584,,,,,,,,,,,,,,,3715021,713828,6907425,0
,,,,14746254,,,,,,3406,玉晶光,,,1006681,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,26092448,,,,26120041,,0,,231.68,9791281,22697154,,,,,,,,,1127431,,,18698861,,,9239675,44791309,,,,,,,,,,,,,,,-27593,8907580,22094155,0
,,,,8108661,,,,,,3413,京鼎,,,488385,,,,,,,,,,,,,,,,,1,上市,115,,,,,,0,,,,,,,,,,,,,,,,,,17379350,,,,15913520,,0,,143.67,10970724,16490327,,,,,,,,,1107623,,,12835834,,,6208851,30215184,,,,,,,,,,,,,,,1465830,1865110,13724857,191300
,,,,1409621,,,,,,3416,融程電,,,-19654,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,3244452,,,,3246617,,0,,40.33,1757760,2786217,,,,,,,,,804938,,,1824098,,,1051712,5068550,,,,,,,,,,,,,,,-2165,66338,2282333,1000
,,,,-204518,,,,,,3419,譁裕,,,-60882,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,939829,,,,939829,,0,,7.80,865136,1155423,,,,,,,,,1204804,,,1010690,,,425,1950519,,,,,,,,,,,,,,,,145554,795096,0
,,,,-257579,,,,,,3432,台端,,,-42285,,,,,,,,,,,,,,,,,1,上市,115,,,,,,0,,,,,,,,,,,,,,,,,,300637,,,,300637,,0,,7.12,51262,292330,,,,,,,,,422300,,,75694,,,178201,376331,,,,,,,,,,,,,,,,24432,84001,0
,,,,-464425,,,,,,3437,榮創,,,293133,,,,,,,,,,,,,,,,,1,上市,115,,,,,,0,,,,,,,,,,,,,,,,,,2235865,,,,2165160,,0,,14.98,539489,1551700,,,,,,,,,1445480,,,555361,,,890972,2791226,,,,,,,,,,,,,,,70705,15872,1239526,0
,,,,13201884,,,,,,3443,創意,,,8974,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,14583873,,,,14583873,,0,,108.83,19973296,31638843,,,,,,,,,1340119,,,20548418,,,32896,35132291,,,,,,,,,,,,,,,,575122,3493448,0
,,,,258057,,,,,,3447,展達,,,5520,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,1224839,,,,1224839,,0,,15.81,1953580,2951221,,,,,,,,,774491,,,1963154,,,186771,3187993,,,,,,,,,,,,,,,,9574,236772,0
,,,,3291915,,,,,,3450,聯鈞,,,10751,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,7800202,,,,5215702,,0,,35.80,4106443,7884253,,,,,,,,,1456814,,,5884300,,,456222,13684502,,,,,,,,,,,,,,,2584500,1777857,5800249,0
,,,,45269552,,,,,,3481,群創,,,-2369686,,,,,,,,,,,,,,,,,1,上市,115,-56914,,,,,0,,,,,,,,,,,,,,,,,,229085132,,,,226730961,,4072200,,28.39,124944734,182233903,,,,,,,,,79891974,,,158168711,,,103996035,387253843,,,,,,,,,,,,,,,2354171,33223977,205019940,0
,,,,-507064,,,,,,3494,誠研,,,-28500,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,642393,,,,550301,,0,,5.80,465611,378072,,,,,,,,,948000,,,1155443,,,137865,1797836,,,,,,,,,,,,,,,92092,689832,1419764,0
,,,,3986270,,,,,,3501,維熹,,,-1675,,,,,,,,,,,,,,,,,1,上市,115,,,,,,0,,,,,,,,,,,,,,,,,,6913019,,,,6913019,,0,,58.46,2160859,6369451,,,,,,,,,1182579,,,3067243,,,1745845,9980262,,,,,,,,,,,,,,,,906384,3610811,0
,,,,131037,,,,,,3504,揚明光,,,-90976,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,2828864,,,,2828864,,0,,24.80,1016643,2230493,,,,,,,,,1140598,,,1422483,,,1648205,4251347,,,,,,,,,,,,,,,0,405840,2020854,0
,,,,4733729,,,,,,3515,華擎,,,-31582,,,,,,,,,,,,,,,,,1,上市,115,,,,,,12000,,,,,,,,,,,,,,,,,,14295327,,,,11272933,,0,,91.26,14322582,26619209,,,,,,,,,1235320,,,14380132,,,5335466,28675459,,,,,,,,,,,,,,,3022394,57550,2056250,0
,,,,135315,,,,,,3518,柏騰,,,-133371,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,1702871,,,,1702871,,0,,16.60,314326,1286836,,,,,,,,,1025572,,,739644,,,675355,2442515,,,,,,,,,,,,,,,,425318,1155679,0
,,,,1002741,,,,,,3528,安馳,,,116767,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,2087667,,,,,,0,,31.33,9728162,11619821,,,,,,,,,666392,,,9759913,,,301767,11847580,,,,,,,,,,,,,,,,31751,227759,0
,,,,552020,,,,,,3530,晶相光,,,4915,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,2489878,,,,2489878,,0,,32.14,279133,2398033,,,,,,,,,774759,,,288417,,,1158184,2778295,,,,,,,,,,,,,,,,9284,380262,0
,,,,14729653,,,,,,3532,台勝科,,,-93749,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,24253793,,,,24253793,,0,,62.53,3626589,9109304,,,,,,,,,3878483,,,26972355,,,5739406,51226148,,,,,,,,,,,,,,,,23345766,42116844,0
,,,,30523523,,,,,,3533,嘉澤,,,728123,,,,,,,,,,,,,,,,,1,上市,115,-351204,,,,,0,,,,,,,,,,,,,,,,,,44011578,,,,41929264,,312000,,373.63,9446875,36008681,,,,,,,,,1125347,,,10356158,,,9903475,54367736,,,,,,,,,,,,,,,2082314,909283,18359055,0
,,,,228405,,,,,,3535,晶彩科,,,-3879,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,1113539,,,,1113539,,0,,14.09,336556,1161854,,,,,,,,,790523,,,513730,,,98490,1627269,,,,,,,,,,,,,,,,177174,465415,0
,,,,198143,,,,,,3543,州巧,,,-292941,,,,,,,,,,,,,,,,,1,上市,115,-25619,,,,,0,,,,,,,,,,,,,,,,,,3709768,,,,3112253,,1000000,,28.48,1258588,3789651,,,,,,,,,1102631,,,1844510,,,2130039,5554278,,,,,,,,,,,,,,,597515,585922,1764627,0
,,,,467474,,,,,,3545,敦泰,,,118718,,,,,,,,,,,,,,,,,1,上市,115,-338281,,,,,,,,,,,,,,,,,,,,,,,8700330,,,,8700330,,5085000,,40.28,3606208,7929350,,,,,,,,,2210692,,,4080852,,,6241727,12781182,,,,,,,,,,,,,,,0,474644,4851832,0
,,,,265700,,,,,,3550,聯穎,,,-96272,,,,,,,,,,,,,,,,,1,上市,115,,,,,,0,,,,,,,,,,,,,,,,,,1691774,,,,1669003,,0,,15.52,1758096,2867552,,,,,,,,,1075500,,,2633732,,,424075,4325506,,,,,,,,,,,,,,,22771,875636,1457954,0
,,,,996780,,,,,,3557,嘉威,,,30919,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,2552991,,,,2552991,,0,,30.28,2725038,2360922,,,,,,,,,843154,,,4258562,,,682138,6811553,,,,,,,,,,,,,,,,1533524,4450631,0
,,,,2788803,,,,,,3563,牧德,,,11153,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,5340879,,,,5211022,,0,,81.47,2118626,6503526,,,,,,,,,639608,,,2219675,,,1771458,7560554,,,,,,,,,,,,,,,129857,101049,1057028,0
,,,,-4180922,,,,,,3576,聯合再生,,,147122,,,,,,,,,,,,,,,,,1,上市,115,-18699,,,,,,,,,,,,,,,,,,,,,,,13110094,,,,13077004,,1065679,,8.04,6482798,9492286,,,,,,,,,16277954,,,12399640,,,851549,25509734,,,,,,,,,,,,,,,33090,5916842,16017448,0
,,,,3675422,,,,,,3583,辛耘,,,2235320,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,7996021,,,,7638099,,0,,95.06,19129006,20905271,,,,,,,,,803461,,,19565777,,,923896,27561798,,,,,,,,,,,,,,,357922,436771,6656527,0
,,,,794579,,,,,,3588,通嘉,,,-4356,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,1794796,,,,1794796,,0,,28.95,222818,1568974,,,,,,,,,619932,,,244854,,,384641,2039650,,,,,,,,,,,,,,,,22036,470676,0
,,,,47055,,,,,,3591,艾笛森,,,-118600,,,,,,,,,,,,,,,,,1,上市,115,-73473,,,,,,,,,,,,,,,,,,,,,,,3043431,,,,2867406,,4025827,,20.28,678296,2403392,,,,,,,,,1453868,,,1178716,,,1558556,4222147,,,,,,,,,,,,,,,176025,500420,1818755,0
,,,,5644225,,,,,,3592,瑞鼎,,,-360900,,,,,,,,,,,,,,,,,1,上市,115,,,,,,0,,,,,,,,,,,,,,,,,,10754810,,,,10754810,,0,,141.78,8492555,17056365,,,,,,,,,758552,,,8749927,,,4712933,19504737,,,,,,,,,,,,,,,,257372,2448372,0
,,,,-451591,,,,,,3593,力銘,,,78558,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,251644,,,,251644,,0,,4.14,522835,626402,,,,,,,,,608255,,,945316,,,16422,1196960,,,,,,,,,,,,,,,,422481,570558,0
,,,,10174769,,,,,,3596,智易,,,140177,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,15817382,,,,15728392,,0,,71.38,37932343,46659935,,,,,,,,,2203543,,,38219031,,,3209903,54036413,,,,,,,,,,,,,,,88990,286688,7376478,0
,,,,3749946,,,,,,3605,宏致,,,374888,,,,,,,,,,,,,,,,,1,上市,115,,,,,,0,,,,,,,,,,,,,,,,,,7965565,,,,7964714,,0,,48.62,4283420,7733924,,,,,,,,,1638164,,,7237415,,,2201716,15202980,,,,,,,,,,,,,,,851,2953995,7469056,0
,,,,33941,,,,,,3607,谷崧,,,-670590,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,1693435,,,,1693435,,0,,13.92,1085997,2158556,,,,,,,,,1216622,,,1223656,,,1113462,2917091,,,,,,,,,,,,,,,,137659,758535,0
,,,,4923892,,,,,,3617,碩天,,,85677,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,9267432,,,,9173310,,0,,96.80,3752308,10475363,,,,,,,,,947660,,,5524979,,,3216081,14792411,,,,,,,,,,,,,,,94122,1772671,4317048,0
,,,,2414632,,,,,,3622,洋華,,,1977913,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,7372294,,,,7286903,,0,,48.15,1032992,6375693,,,,,,,,,1513276,,,1294945,,,1381082,8667239,,,,,,,,,,,,,,,85391,261953,2291546,0
,,,,1228515,,,,,,3645,達邁,,,2133,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,3405790,,,,3391131,,0,,24.80,846057,1632785,,,,,,,,,1367542,,,1600296,,,792941,5006086,,,,,,,,,,,,,,,14659,754239,3373301,0
,,,,209434,,,,,,3652,精聯,,,-15807,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,1882518,,,,1879828,,0,,25.03,758801,2208650,,,,,,,,,750975,,,839191,,,935226,2721709,,,,,,,,,,,,,,,2690,80390,513059,0
,,,,6779708,,,,,,3653,健策,,,167503,,,,,,,,,,,,,,,,,1,上市,115,,,,,,0,,,,,,,,,,,,,,,,,,21397357,,,,21182085,,0,,144.36,8468040,20477674,,,,,,,,,1467328,,,8909881,,,12767546,30307238,,,,,,,,,,,,,,,215272,441841,9829564,0
,,,,14832730,,,,,,3661,世芯-KY,0,,1621075,,,,,,,,,,,,,,,,,1,上市,115,,,,,,0,,,,,,,,,,,,,,,,,,43171132,,,,43152816,,0,,529.26,15791645,54450417,,,,,,,,,815340,,,16015240,,,25883671,59186372,,,,,,,,,,,,,,,18316,223595,4735955,0
,,,,18822855,,,,,,3665,貿聯-KY,,,2325095,,,,,,,,,,,,,,,,,1,上市,115,,,,,,0,,,,,,,,,,,,,,,,,,46636528,,,,46639663,,0,,239.08,23706185,52902105,,,,,,,,,1950784,,,38964135,,,23540929,85600663,,,,,,,,,,,,,,,-3135,15257950,32698558,0
,,,,1903979,,,,,,3669,圓展,,,-340227,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,3228072,,,,3228072,,0,,34.74,1070349,2175777,,,,,,,,,929200,,,1190520,,,735120,4418592,,,,,,,,,,,,,,,,120171,2242815,0
,,,,4091888,,,,,,3673,TPK-KY,,,3472204,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,55527932,,,,40527212,,0,,99.66,34079481,73844000,,,,,,,,,4066638,,,49320829,,,28896482,104848761,,,,,,,,,,,,,,,15000720,15241348,31004761,0
,,,,3199832,,,,,,3679,新至陞,,,-67533,,,,,,,,,,,,,,,,,1,上市,115,,,,,,0,,,,,,,,,,,,,,,,,,4703420,,,,4703420,,0,,74.63,2716700,6682912,,,,,,,,,630222,,,4633438,,,940899,9336858,,,,,,,,,,,,,,,,1916738,2653946,0
,,,,-103650,,,,,,3686,達能,,,,,,,,,,,,,,,,,,,,1,上市,115,,,,,,0,,,,,,,,,,,,,,,,,,667424,,,,667424,,0,,8.73,6514,400092,,,,,,,,,764951,,,8515,,,6123,675939,,,,,,,,,,,,,,,,2001,275847,0
,,,,1209676,,,,,,3694,海華,,,-27722,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,3902204,,,,3902204,,0,,25.19,3898474,6663374,,,,,,,,,1549292,,,3935715,,,1170958,7837919,,,,,,,,,,,,,,,,37241,1174545,0
,,,,859658,,,,,,3701,大眾控,,,-91189,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,6853252,,,,4872496,,0,,20.59,3214381,9315754,,,,,,,,,2366376,,,6437697,,,1737651,13290949,,,,,,,,,,,,,,,1980756,3223316,3975195,0
,,,,50671941,,,,,,3702,大聯大,,,517610,,,,,,,,,,,,,,,,,1,上市,115,,,,,,0,,,,,,,,,,,,,,,,,,92641063,,,,90022718,,0,,53.61,351739547,434755950,,,,,,,,,16791239,,,386867313,,,22041928,479508376,,,,,,,,,,,,,,,2618345,35127766,44752426,0
,,,,10464302,,,,,,3703,欣陸,,,1725729,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,28809386,,,,27306209,,0,,33.17,49543922,60631473,,,,,,,,,8232160,,,67868177,,,6884018,96677563,,,,,,,,,,,,,,,1503177,18324255,36046090,0
,,,,4392553,,,,,,3704,合勤控,,,-361105,,,,,,,,,,,,,,,,,1,上市,115,-96550,,,,,,,,,,,,,,,,,,,,,,,12074158,,,,11811232,,7317397,,28.94,11005308,18987830,,,,,,,,,4154450,,,11738856,,,3721884,23813014,,,,,,,,,,,,,,,262926,733548,4825184,0
,,,,2809353,,,,,,3705,永信,,,-241525,,,,,,,,,,,,,,,,,1,上市,115,-1439,,,,,0,,,,,,,,,,,,,,,,,,8446887,,,,7612654,,58059,,28.58,2695071,7096418,,,,,,,,,2664230,,,4269427,,,2382035,12716314,,,,,,,,,,,,,,,834233,1574356,5619896,0
,,,,28969569,,,,,,3706,神達,,,1032481,,,,,,,,,,,,,,,,,1,上市,115,,,,,,0,,,,,,,,,,,,,,,,,,67632734,,,,66437806,,0,,50.06,48216898,82662619,,,,,,,,,13272125,,,68280278,,,23163631,135913012,,,,,,,,,,,,,,,1194928,20063380,53250393,0
,,,,5997205,,,,,,3708,上緯投控,,,6159267,,,,,,,,,,,,,,,,,1,上市,115,-641890,,,,,0,,,,,,,,,,,,,,,,,,17368841,,,,17504977,,5297000,,189.64,3816560,6975429,,,,,,,,,976054,,,4534589,,,5014341,21903430,,,,,,,,,,,,,,,-136136,718029,14928001,0
,,,,124880812,,,,,,3711,日月光投控,,,17897491,,,,,,,,,,,,,,,,,1,上市,115,-1959107,,,,,,,,,,,,,,,,,,,,,,,381143954,,,,350617392,,72941505,,79.90,294501914,337698528,,,,,,,,,44613861,,,576383490,,,165184335,957527444,,,,,,,,,,,,,,,30526562,281881576,619828916,14356300
,,,,-5424868,,,,,,3712,永崴投控,,,43052,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,5902808,,,,2982423,,0,,12.11,46915609,29571984,,,,,,,,,2462421,,,55872481,,,5901818,61775289,,,,,,,,,,,,,,,2920385,8956872,32203305,0
,,,,-2723418,,,,,,3714,富采,,,1031250,,,,,,,,,,,,,,,,,1,上市,115,-135163,,,,,,,,,,,,,,,,,,,,,,,42781163,,,,41750358,,1282377,,56.68,8058738,29431729,,,,,,,,,7379405,,,9694529,,,36198284,52475692,,,,,,,,,,,,,,,1030805,1635791,23043963,0
,,,,1833299,,,,,,3715,定穎投控,,,269871,,,,,,,,,,,,,,,,,1,上市,115,,,,,,0,,,,,,,,,,,,,,,,,,12582915,,,,10751763,,0,,37.92,16104186,21438597,,,,,,,,,2835746,,,32592688,,,5812847,45175603,,,,,,,,,,,,,,,1831152,16488502,23737006,0
,,,,679667,,,,,,3716,中化控股,,,-154972,,,,,,,,,,,,,,,,,1,上市,115,-146631,,,,,0,,,,,,,,,,,,,,,,,,7820641,,,,7783567,,3624941,,53.26,4039684,5863101,,,,,,,,,1497656,,,4762626,,,5907847,12583267,,,,,,,,,,,,,,,37074,722942,6720166,0
,,,,163512,,,,,,3717,聯嘉投控,,,16274,,,,,,,,,,,,,,,,,1,上市,115,0,,,,,,,,,,,,,,,,,,,,,,,3366339,,,,3362419,,0,,16.18,3588169,5410382,,,,,,,,,2078455,,,5329732,,,1104178,8696071,,,,,,,,,,,,,,,3920,1741563,3285689,0
,,,,3152654,,,,,,4104,佳醫,,,347983,,,,,,,,,,,,,,,,,1,上市,115,,,,,,0,,,,,,,,,,,,,,,,,,12055264,,,,9633296,,0,,51.14,6342897,10813275,,,,,,,,,1883674,,,7408639,,,4248985,19463903,,,,,,,,,,,,,,,2421968,1065742,8650628,0
,,,,1157230,,,,,,4106,雃博,,,-32157,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,2480227,,,,2479925,,0,,24.58,619160,1721731,,,,,,,,,1009116,,,728668,,,345736,3208895,,,,,,,,,,,,,,,302,109508,1487164,0
