CompanyName,Date,Season,SecuritiesCompanyCode,Year,停業單位損益,其他收益及費損淨額,其他綜合損益（淨額）,原始認列生物資產及農產品之利益（損失）,合併前非屬共同控制股權損益,合併前非屬共同控制股權綜合損益淨額,基本每股盈餘（元）,已實現銷貨（損）益,所得稅費用（利益）,未實現銷貨（損）益,本期淨利（淨損）,本期綜合損益總額,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於非控制權益,營業利益（損失）,營業外收入及支出,營業成本,營業收入,營業毛利（毛損）,營業毛利（毛損）淨額,營業費用,生物資產當期公允價值減出售成本之變動利益（損失）,稅前淨利（淨損）,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於非控制權益,繼續營業單位本期淨利（淨損）
泰藝,1150904,2,8289,115,,,46597.00,,,,0.63,,13123.00,,43335.00,89932.00,,43335.00,0.00,50927.00,5531.00,725652.00,954096.00,228444.00,228444.00,177517.00,,56458.00,,89932.00,0.00,43335.00
尚茂,1150904,2,8291,115,,,,,,,-0.91,,27.00,,-15842.00,-15842.00,,,,-12336.00,-3479.00,7310.00,2550.00,-4760.00,-4760.00,7576.00,,-15815.00,,,,-15842.00
群聯,1150904,2,8299,115,,,301167.00,,,,187.43,,7578661.00,237302.00,41394048.00,41695215.00,,41391228.00,2820.00,41210974.00,7761735.00,39165654.00,108855209.00,69689555.00,69452253.00,28241279.00,,48972709.00,,41692692.00,2523.00,41394048.00
益張,1150904,2,8342,115,,,-5034.00,,,,3.94,,20704.00,,133329.00,128295.00,,132000.00,1329.00,119800.00,34233.00,593049.00,818969.00,225920.00,225920.00,106120.00,,154033.00,,126966.00,1329.00,133329.00
恒耀國際,1150904,2,8349,115,,-1051.00,249233.00,,,,1.12,,103665.00,,215333.00,464566.00,,255159.00,-39826.00,358181.00,-39183.00,4630228.00,5885045.00,1254817.00,1254817.00,895585.00,,318998.00,,498080.00,-33514.00,215333.00
冠好,1150904,2,8354,115,,,7268.00,,,,1.39,,25926.00,,109274.00,116542.00,,109274.00,,7450.00,127750.00,274885.00,341537.00,66652.00,66652.00,59202.00,,135200.00,,116542.00,,109274.00
金居,1150904,2,8358,115,,,1229976.00,,,,4.22,,272734.00,,1064656.00,2294632.00,,1064656.00,,1333769.00,3621.00,3841632.00,5336763.00,1495131.00,1495131.00,161362.00,,1337390.00,,2294632.00,,1064656.00
千附,1150904,2,8383,115,,,3162.00,,,,2.66,,92995.00,,365209.00,368371.00,,299626.00,65583.00,361315.00,96889.00,1834190.00,2414227.00,580037.00,580037.00,218722.00,,458204.00,,302788.00,65583.00,365209.00
金益鼎,1150904,2,8390,115,,,-13088.00,,,,5.16,,118440.00,,493536.00,480448.00,,495740.00,-2204.00,742953.00,-130977.00,2443161.00,3349690.00,906529.00,906529.00,163576.00,,611976.00,,487143.00,-6695.00,493536.00
白紗科,1150904,2,8401,115,,,,,,,1.08,,19331.00,,76620.00,76620.00,,,,97375.00,-1424.00,532164.00,769948.00,237784.00,237784.00,140409.00,,95951.00,,,,76620.00
盛弘,1150904,2,8403,115,,34352.00,-121692.00,,,,0.58,,19961.00,,74087.00,-47605.00,,79385.00,-5298.00,89964.00,4084.00,1904865.00,2262719.00,357854.00,357854.00,302242.00,,94048.00,,-39812.00,-7793.00,74087.00
商之器,1150904,2,8409,115,,,1318.00,,,,-0.63,,-1945.00,14.00,-20081.00,-18763.00,,-20081.00,,-24392.00,2366.00,19729.00,87356.00,67627.00,67613.00,92005.00,,-22026.00,,-18763.00,,-20081.00
森田,1150904,2,8410,115,,,0.00,,,,1.03,,9379.00,,37514.00,37514.00,,,,17759.00,29134.00,294510.00,432905.00,138395.00,138395.00,120636.00,,46893.00,,,,37514.00
大國鋼,1150904,2,8415,115,,529.00,1328222.00,,,,2.17,,842065.00,,2205127.00,3533349.00,,2218805.00,-13678.00,3075935.00,-28743.00,8511022.00,14073408.00,5562386.00,5562386.00,2486980.00,,3047192.00,,3548855.00,-15506.00,2205127.00
實威,1150904,2,8416,115,,,5951.00,,,,6.58,,53982.00,,185718.00,191669.00,,185718.00,,231335.00,8365.00,386335.00,844252.00,457917.00,457917.00,226582.00,,239700.00,,191669.00,,185718.00
旭源,1150904,2,8421,115,,1816.00,-7626.00,,,,0.27,-21.00,491.00,1784.00,16271.00,8645.00,,14589.00,1682.00,32387.00,-15625.00,531627.00,672638.00,141011.00,139206.00,108635.00,,16762.00,,3907.00,4738.00,16271.00
保綠-KY,1150904,2,8423,115,,,1686.00,,,,0.61,,7164.00,,25368.00,27054.00,,25368.00,,32566.00,-34.00,149896.00,212822.00,62926.00,62926.00,30360.00,,32532.00,,27054.00,,25368.00
惠普,1150904,2,8424,115,,,,,,,3.24,,10795.00,,116938.00,116938.00,,116938.00,,120301.00,7432.00,369535.00,547421.00,177886.00,177886.00,57585.00,,127733.00,,116938.00,,116938.00
紅木-KY,1150904,2,8426,115,,,-16735.00,,,,-1.10,,5314.00,,-55195.00,-71930.00,,-55195.00,,-42437.00,-7444.00,873103.00,1089420.00,216317.00,216317.00,258754.00,,-49881.00,,-71930.00,,-55195.00
匯鑽科,1150904,2,8431,115,,,9104.00,,,,-2.31,,-6077.00,,-117163.00,-108059.00,,-112584.00,-4579.00,-104698.00,-18542.00,412211.00,454349.00,42138.00,42138.00,146836.00,,-123240.00,,-98741.00,-9318.00,-117163.00
東生華,1150904,2,8432,115,,,-12036.00,,,,2.20,,33416.00,,98313.00,86277.00,,84563.00,13750.00,126315.00,5414.00,276491.00,616505.00,340014.00,340014.00,213699.00,,131729.00,,72527.00,13750.00,98313.00
弘帆,1150904,2,8433,115,,,55906.00,,,,2.79,,32981.00,,152293.00,208199.00,,152293.00,,141850.00,43424.00,1347289.00,1754713.00,407424.00,407424.00,265574.00,,185274.00,,208199.00,,152293.00
鉅邁,1150904,2,8435,115,,,9560.00,,,,2.88,,14272.00,,96854.00,106414.00,,98842.00,-1988.00,56978.00,54148.00,166924.00,325741.00,158817.00,158817.00,101839.00,,111126.00,,108402.00,-1988.00,96854.00
大江,1150904,2,8436,115,,,161982.00,,,,4.13,,74301.00,,538033.00,700015.00,,455248.00,82785.00,606895.00,5439.00,1796494.00,3354161.00,1557667.00,1557667.00,950772.00,,612334.00,,622617.00,77398.00,538033.00
大地-KY,1150904,2,8437,115,,,100955.00,,,,-0.79,,-19054.00,,-36982.00,63973.00,,-36982.00,,-58555.00,2519.00,61195.00,97731.00,36536.00,36536.00,95091.00,,-56036.00,,63973.00,,-36982.00
綠電,1150904,2,8440,115,,,,,,,0.67,,10506.00,,33639.00,33639.00,,33639.00,,47088.00,-2943.00,360143.00,445955.00,85812.00,85812.00,38724.00,,44145.00,,33639.00,,33639.00
綠河-KY,1150904,2,8444,115,,,380249.00,,,,-5.64,,-38232.00,,-626690.00,-246441.00,,-625239.00,-1451.00,-449966.00,-214956.00,1121452.00,809356.00,-312096.00,-312096.00,137870.00,,-664922.00,,-310485.00,64044.00,-626690.00
華研,1150904,2,8446,115,,,178.00,,,,3.85,,52527.00,,202914.00,203092.00,,203880.00,-966.00,242558.00,12883.00,244376.00,616921.00,372545.00,372545.00,129987.00,,255441.00,,204044.00,-952.00,202914.00
霹靂,1150904,2,8450,115,,,2591.00,,,,-0.18,,0.00,,-9205.00,-6614.00,,-9031.00,-174.00,-23901.00,14696.00,112546.00,181502.00,68956.00,68956.00,92857.00,,-9205.00,,-6442.00,-172.00,-9205.00
大拓-KY,1150904,2,8455,115,,,16152.00,,,,0.46,,8684.00,,6632.00,22784.00,,11699.00,-5067.00,17592.00,-2276.00,548184.00,632174.00,83990.00,83990.00,66398.00,,15316.00,,27851.00,-5067.00,6632.00
納維康,1150904,2,8472,115,,,24.00,,,,-0.66,,8139.00,,-11674.00,-11650.00,,-11674.00,,-11061.00,7526.00,162671.00,248738.00,86067.00,86067.00,97128.00,,-3535.00,,-11650.00,,-11674.00
創業家,1150904,2,8477,115,,,92034.00,,,,0.32,,2434.00,,24207.00,116241.00,,21423.00,2784.00,-10913.00,37554.00,189627.00,221397.00,31770.00,31770.00,42683.00,,26641.00,,113457.00,2784.00,24207.00
三貝德,1150904,2,8489,115,,,18.00,,,,0.89,,14985.00,,87681.00,87699.00,,52880.00,34801.00,106750.00,-4084.00,433998.00,968944.00,534946.00,534946.00,428196.00,,102666.00,,52898.00,34801.00,87681.00
裕國,1150904,2,8905,115,,,15297.00,,,,0.59,,14384.00,,67637.00,82934.00,,67627.00,10.00,73157.00,8864.00,963586.00,1107212.00,143626.00,143626.00,70469.00,,82021.00,,82899.00,35.00,67637.00
花王,1150904,2,8906,115,,,14941.00,,,,-0.47,,0.00,,-19725.00,-4784.00,,-19725.00,,-14787.00,-4938.00,92231.00,100728.00,8497.00,8497.00,23284.00,,-19725.00,,-4784.00,,-19725.00
欣雄,1150904,2,8908,115,,,-76294.00,,,,1.03,,83420.00,,323218.00,246924.00,,323085.00,133.00,420100.00,-13462.00,4714500.00,5261793.00,547293.00,547293.00,127193.00,,406638.00,,246791.00,133.00,323218.00
光隆,1150904,2,8916,115,,,-17157.00,,,,1.39,,71422.00,,207659.00,190502.00,,207732.00,-73.00,127125.00,151956.00,3223961.00,3721568.00,497607.00,497607.00,370482.00,,279081.00,,191011.00,-509.00,207659.00
欣泰,1150904,2,8917,115,,,7161.00,,,,1.44,,50446.00,,234178.00,241339.00,,,,233786.00,50838.00,1249926.00,1544756.00,294830.00,294830.00,61044.00,,284624.00,,,,234178.00
沈氏,1150904,2,8921,115,,,151663.00,,,,-0.64,,318.00,,-44641.00,107022.00,,-29838.00,-14803.00,-39628.00,-4695.00,283578.00,306931.00,23353.00,23353.00,62981.00,,-44323.00,,119947.00,-12925.00,-44641.00
時報,1150904,2,8923,115,,,289.00,,,,0.38,,2197.00,,11505.00,11794.00,,11505.00,,3593.00,10109.00,140681.00,235804.00,95123.00,95123.00,91530.00,,13702.00,,11794.00,,11505.00
大田,1150904,2,8924,115,,,140029.00,,,,-0.58,,24080.00,,-48408.00,91621.00,,-48408.00,,-9065.00,-15263.00,1842667.00,2016062.00,173395.00,173395.00,182460.00,,-24328.00,,91621.00,,-48408.00
北基,1150904,2,8927,115,,,-13172.00,,,,0.62,,123420.00,,379169.00,365997.00,,263130.00,116039.00,513702.00,-11113.00,6420351.00,7636750.00,1216399.00,1216399.00,702697.00,,502589.00,,251016.00,114981.00,379169.00
鉅明,1150904,2,8928,115,,,607.00,,,,0.82,,9924.00,,41876.00,42483.00,,41876.00,,14110.00,37690.00,1196208.00,1370489.00,174281.00,174281.00,160171.00,,51800.00,,42483.00,,41876.00
富堡,1150904,2,8929,115,,,6323.00,,,,0.16,,-2008.00,,8827.00,15150.00,,7993.00,834.00,-38249.00,45068.00,265995.00,349244.00,83249.00,83249.00,121498.00,,6819.00,,13759.00,1391.00,8827.00
青鋼,1150904,2,8930,115,,,,,,,1.19,,23178.00,,95570.00,95570.00,,,,105085.00,13663.00,522282.00,708946.00,186664.00,186664.00,81579.00,,118748.00,,,,95570.00
大汽電,1150904,2,8931,115,,,55859.00,,,,0.73,,13814.00,,89709.00,145568.00,,,,115413.00,-11890.00,1113165.00,1304430.00,191265.00,191265.00,75852.00,,103523.00,,,,89709.00
智通*,1150904,2,8932,115,,,5237.00,,,,1.13,,157767.00,,428591.00,433828.00,,399852.00,28739.00,574914.00,11444.00,504076.00,1291075.00,786999.00,786999.00,212085.00,,586358.00,,402958.00,30870.00,428591.00
愛地雅,1150904,2,8933,115,,,23145.00,,,,-0.55,,9700.00,,-180561.00,-157416.00,,-180561.00,,-179760.00,8899.00,1147436.00,1171195.00,23759.00,23759.00,203519.00,,-170861.00,,-157416.00,,-180561.00
邦泰,1150904,2,8935,115,,,21037.00,,,,-0.18,,2821.00,,-20271.00,766.00,,-20271.00,,-17264.00,-186.00,207999.00,247785.00,39786.00,39786.00,57050.00,,-17450.00,,766.00,,-20271.00
國統,1150904,2,8936,115,,,-132065.00,,,,1.87,,136132.00,,497059.00,364994.00,,462871.00,34188.00,633977.00,-786.00,2571059.00,3318000.00,746941.00,746941.00,112964.00,,633191.00,,336154.00,28840.00,497059.00
合騏*,1150904,2,8937,115,,,1348.00,,,,-0.21,,-13298.00,,-80038.00,-78690.00,,-88765.00,8727.00,-82715.00,-10621.00,310883.00,403523.00,92640.00,92640.00,175355.00,,-93336.00,,-87417.00,8727.00,-80038.00
明安,1150904,2,8938,115,,67848.00,84245.00,,,,1.34,,40274.00,,207180.00,291425.00,,207180.00,,218275.00,29179.00,6344719.00,7287585.00,942866.00,942866.00,792439.00,,247454.00,,291425.00,,207180.00
關中,1150904,2,8941,115,,,134894.00,,,,2.36,,16535.00,,76214.00,211108.00,,82456.00,-6242.00,-7536.00,100285.00,1140756.00,1565290.00,424534.00,424534.00,432070.00,,92749.00,,216243.00,-5135.00,76214.00
森鉅,1150904,2,8942,115,,,920.00,,,,4.06,0.00,50315.00,0.00,705575.00,706495.00,,807329.00,-101754.00,-225193.00,981083.00,1260141.00,1368758.00,108617.00,108617.00,333810.00,,755890.00,,826929.00,-120434.00,705575.00
琉園,1150904,2,9949,115,,,3869.00,,,,-0.13,,407.00,,-5786.00,-1917.00,,-5786.00,,-15155.00,9776.00,25289.00,70908.00,45619.00,45619.00,60774.00,,-5379.00,,-1917.00,,-5786.00
萬國通,1150904,2,9950,115,,,3293.00,,,,-0.32,,-496.00,,-53597.00,-50304.00,,-53597.00,0.00,-44250.00,-9843.00,829761.00,1041386.00,211625.00,211625.00,255875.00,,-54093.00,,-50304.00,0.00,-53597.00
皇田,1150904,2,9951,115,,,87601.00,,,,2.54,,53762.00,,184288.00,271889.00,,184288.00,,211532.00,26518.00,2495585.00,3250670.00,755085.00,755085.00,543553.00,,238050.00,,271889.00,,184288.00
邁達康,1150904,2,9960,115,,,71787.00,,,,0.98,,11184.00,,32866.00,104653.00,,32866.00,,39662.00,4388.00,226482.00,354900.00,128418.00,128418.00,88756.00,,44050.00,,104653.00,,32866.00
有益,1150904,2,9962,115,,,3100.00,,,,0.23,,5228.00,,20828.00,23928.00,,20828.00,0.00,24199.00,1857.00,836341.00,903745.00,67404.00,67404.00,43205.00,,26056.00,,23928.00,0.00,20828.00
